rank,words,phonetic,coca_speech,WB_speech
16101,broiler,/ˈbroılɚ/,n, noun 
16102,megawatt,/ˈmɛgəˌwɑːt/,n, noun 
16103,pike,/ˈpaık/,n, noun 
16104,inexorably,/ınˈɛksərəbli/,r, adv 
16105,communicative,"/kəˈmjuːnəˌkeıtıv, kəˈmjuːnəkətıv/",j, adj 
16106,toughen,/ˈtʌfən/,v, verb 
16107,reliant,/rıˈlajənt/,j, adj 
16108,rocket,/ˈrɑːkət/,v," noun 
 verb "
16109,conciliatory,"/kənˈsılijəˌtori, Brit kənˈsıliətri/",j, adj 
16110,breezy,"/ˈbriːzi/
/ˈbriːzəli/",j," adj 
 adv "
16111,placard,/ˈplækɚd/,n, noun 
16112,stainless-steel,,j, noun 
16113,array,/əˈreı/,v," noun 
 verb "
16114,particulate,,n,
16115,artful,"/ˈɑɚtfəl/
/ˈɑɚtfəli/",j," adj 
 adv 
 noun "
16116,fruitless,/ˈfruːtləs/,j," adj 
 adv 
 noun "
16117,gourd,"/ˈgoɚd, ˈguɚd/
/ˈgoɚdˌlaık, ˈguɚdˌlaık/",n," adj 
 noun "
16118,golfing,/ˈgɑːlfıŋ/,n, noun 
16119,reborn,/riˈboɚn/,v, adj 
16120,overgrown,,j, adj 
16121,hoot,/ˈhuːt/,n," noun 
 verb "
16122,re-emerge,/ˌriːjıˈmɚʤ/,v, verb 
16123,headway,/ˈhɛdˌweı/,n, noun 
16124,daily,/ˈdeıli/,n," adj 
 adv 
 noun "
16125,consign,/kənˈsaın/,v, verb 
16126,stubby,/ˈstʌbi/,j, adj 
16127,proffer,/ˈprɑːfɚ/,v, verb 
16128,twitch,"/ˈtwıʧ/
/ˈtwıʧi/",n," adj 
 noun 
 verb "
16129,impotent,"/ˈımpətənt/
/ˈımpətəns/",j," adj 
 adv 
 noun "
16130,inhuman,/ınˈhjuːmən/,j," adj 
 adv "
16131,pre-dawn,,j,
16132,anoint,"/əˈnoınt/
/əˈnoıntmənt/",v," noun 
 verb "
16133,veil,/ˈveıl/,v," noun 
 verb "
16134,launder,"/ˈlɑːndɚ/
/ˈlɑːndɚrɚ/",v," noun 
 verb "
16135,jumbo,/ˈʤʌmboʊ/,j, adj 
16136,voluminous,/vəˈluːmənəs/,j," adj 
 adv "
16137,sky,/ˈskaı/,v, noun 
