rank,words,phonetic,coca_speech,WB_speech
12801,unwillingness,,n, noun 
12802,sub-Saharan,,j,
12803,corrupt,"/kəˈrʌpt/
/kəˌrʌptəˈbıləti/
/kəˈrʌptəbəl/",v," adj 
 adv 
 noun 
 verb "
12804,obscurity,/ɑbˈskjɚrəti/,n, noun 
12805,arduous,/ˈɑɚʤəwəs/,j," adj 
 adv 
 noun "
12806,billow,/ˈbıloʊ/,v," noun 
 verb "
12807,cartilage,"/ˈkɑɚtəlıʤ/
/ˌkɑɚtəˈlæʤənəs/",n," adj 
 noun "
12808,unforgettable,"/ˌʌnfɚˈgɛtəbəl/
/ˌʌnfɚˈgɛtəbli/",j," adj 
 adv "
12809,cinematic,"/ˌsınəˈmætık/
/ˌsınəˈmætıkli/",j," adj 
 adv "
12810,cramp [PL],,n,
12811,detractor,/dıˈtræktɚ/,n, noun 
12812,defuse,/diˈfjuːz/,v, verb 
12813,firewood,/ˈfajɚˌwʊd/,n, noun 
12814,savage,/ˈsævıʤ/,n," adj 
 adv 
 noun 
 verb "
12815,polo,/ˈpoʊloʊ/,n, noun 
12816,toad,/ˈtoʊd/,n, noun 
12817,securely,/sıˈkjɚli/,r, adv 
12818,blindly,/ˈblaındli/,r, adv 
12819,excitedly,,r, adv 
12820,incarcerate,"/ınˈkɑɚsəˌreıt/
/ınˌkɑɚsəˈreıʃən/",v," noun 
 verb "
12821,calculated,/ˈkælkjəˌleıtəd/,j, adj 
12822,whirlwind,/ˈwɚrəlˌwınd/,n," adj 
 noun "
12823,overriding,,j, adj 
12824,moderator,/ˈmɑːdəˌreıtɚ/,n, noun 
12825,objectively,,r, adv 
12826,crotch,"/ˈkrɑːʧ/
/ˈkrʌʧ/",n, noun 
12827,finalize,"/ˈfaınəˌlaız/
/ˌfaınələˈzeıʃən, Brit ˌfaınəˌlaıˈzeıʃən/",v," noun 
 verb "
12828,psychotherapy,"/ˌsaıkoʊˈθerəpi/
/ˌsaıkoʊˈθerəpıst/",n, noun 
12829,priceless,/ˈpraısləs/,j, adj 
12830,trance,/ˈtræns/,n, noun 
12831,stealth,/ˈstɛlθ/,n," adj 
 noun "
12832,aberration,/ˌæbəˈreıʃən/,n, noun 
12833,front-page,/ˈfrʌntˈpeıʤ/,j, adj 
12834,technologically,/ˌtɛknəˈlɑːʤıkli/,r, adv 
12835,hunk,"/ˈhʌŋk/
/ˈhʌŋki/",n," adj 
 noun "
12836,incision,/ınˈsıʒən/,n, noun 
