rank,words,phonetic,coca_speech,WB_speech
11501,rationality,/ˌræʃəˈnæləti/,n, noun 
11502,bloated,/ˈbloʊtəd/,j," adj 
 noun "
11503,woodland,/ˈwʊdlənd/,n, noun 
11504,homogeneous,"/ˌhoʊməˈʤiːnjəs/
/ˌhoʊməʤəˈniːjəti/",j," adj 
 noun "
11505,headset,/ˈhɛdˌsɛt/,n, noun 
11506,profitability,/ˌprɑːfətəˈbıləti/,n, noun 
11507,dementia,/dıˈmɛnʃə/,n, noun 
11508,sociological,/ˌsoʊsijəˈlɑːʤıkəl/,j, adj 
11509,blossom,/ˈblɑːsəm/,v," noun 
 verb "
11510,speaking,,n,
11511,pertaining,,i,
11512,iced,,j, adj 
11513,bogus,/ˈboʊgəs/,j, adj 
11514,delicacy,/ˈdɛlıkəsi/,n, noun 
11515,titanium,/taıˈteınijəm/,n, noun 
11516,seismic,"/ˈsaızmık/
/ˈsaızmıkli/",j," adj 
 adv "
11517,spree,/ˈspriː/,n, noun 
11518,masculinity,/ˌmæskjəˈlınəti/,n, noun 
11519,flair,/ˈfleɚ/,n, noun 
11520,delve,/ˈdɛlv/,v, verb 
11521,handcuff [PL],,n,
11522,inland,/ˈınˌlænd/,r," adj 
 adv "
11523,troll,/ˈtroʊl/,n," noun 
 verb "
11524,dock,/ˈdɑːk/,v," noun 
 verb "
11525,unpublished,/ˌʌnˈpʌblıʃt/,j, adj 
11526,giddy,"/ˈgıdi/
/ˈgıdəli/
/ˈgıdinəs/",j," adj 
 adv 
 noun "
11527,adamant,/ˈædəmənt/,j," adj 
 adv 
 noun "
11528,cashier,"/kæˈʃiɚ/
/kæˈʃiɚ/",n," noun 
 verb "
11529,afloat,/əˈfloʊt/,j, adj 
11530,galley,/ˈgæli/,n, noun 
11531,puree,"/pjʊˈreı, Brit ˈpjʊəreı/",n," adj 
 noun 
 verb "
11532,gossip,"/ˈgɑːsəp/
/ˈgɑːsəpi/",v," adj 
 noun 
 verb "
11533,fella,/ˈfɛlə/,n, noun 
11534,sob,"/ˈsɑːb/
/ˌɛsˌoʊˈbiː/",n," noun 
 verb "
11535,frigid,"/ˈfrıʤəd/
/frıˈʤıdəti/",j," adj 
 adv 
 noun "
11536,itinerary,"/aıˈtınəˌreri, Brit aıˈtınərəri/",n, noun 
11537,overrun,"/ˌoʊvɚˈrʌn/
/-ˈræn/
/ˈoʊvɚˌrʌn/",v," noun 
 verb "
11538,jig,/ˈʤıg/,n," noun 
 verb "
11539,hepatitis,/ˌhɛpəˈtaıtəs/,n, noun 
11540,ecologist,/ıˈkɑːləʤıst/,n, noun 
11541,swirl,/ˈswɚl/,n," noun 
 verb "
11542,gloss,/ˈglɑːs/,n," noun 
 verb "
11543,insistent,/ınˈsıstənt/,j," adj 
 adv "
11544,disturbed,,j, adj 
11545,economical,/ˌɛkəˈnɑːmıkəl/,j, adj 
