rank,words,phonetic,coca_speech,WB_speech
15101,swat,"/ˈswɑːt/
/ˈswɑːt/",v," noun 
 verb "
15102,emblazon,/ımˈbleızn̩/,v, verb 
15103,lengthwise,/ˈlɛŋθˌwaız/,r," adj 
 adv "
15104,taboo,/təˈbuː/,j," adj 
 noun "
15105,stimulant,/ˈstımjələnt/,n, noun 
15106,somatic,,j,
15107,optic,/ˈɑːptık/,n, adj 
15108,insertion,/ınˈsɚʃən/,n, noun 
15109,inflatable,/ınˈfleıtəbəl/,j, adj 
15110,lander,,n,
15111,minus,/ˈmaınəs/,n," adj 
 noun 
 prep "
15112,judgement,,n,
15113,seawater,/ˈsiːˌwɑːtɚ/,n, noun 
15114,read,"/ˈriːd/
/ˈrɛd/
/ˈriːdıŋ/
/ˈriːd/
/ˈrɛd/",n," adj 
 noun 
 verb "
15115,streamlined,/ˈstriːmˌlaınd/,j, adj 
15116,jokingly,/ˈʤoʊkıŋli/,r, adv 
15117,nomad,"/ˈnoʊˌmæd/
/noʊˈmædık/",n," adj 
 noun "
15118,sleepless,/ˈsliːpləs/,j," adj 
 adv 
 noun "
15119,gall,/ˈgɑːl/,n," noun 
 verb "
15120,skunk,/ˈskʌŋk/,n, noun 
15121,doubling,,n,
15122,coldly,,r, adv 
15123,soot,"/ˈsʊt/
/ˈsuːti/",n," adj 
 noun "
15124,yam,/ˈjæm/,n, noun 
15125,modular,/ˈmɑːʤəlɚ/,j, adj 
15126,inextricably,"/ˌınıkˈstrıkəbli, ınˈɛkstrıkəbli/",r, adv 
15127,archipelago,/ˌɑɚkəˈpɛləˌgoʊ/,n, noun 
15128,congested,"/kənˈʤɛstəd/
/kənˈʤɛsʧən/",j," adj 
 noun "
15129,nimble,"/ˈnımbəl/
/ˈnımbli/",j," adj 
 adv "
15130,gale,/ˈgeıl/,n, noun 
15131,feverish,/ˈfiːvɚrıʃ/,j," adj 
 adv "
15132,labour,,n,
15133,interviewee,/ˌıntɚˌvjuːˈiː/,n, noun 
15134,secession,/sıˈsɛʃən/,n, noun 
15135,dehydration,/ˌdiːˌhaıˈdreıʃən/,n, noun 
15136,desirability,/dıˌzaırəˈbıləti/,n, noun 
15137,religiosity,/rıˌlıʤiˈɑːsəti/,n, noun 
15138,soloist,/ˈsoʊlowıst/,n, noun 
15139,uplifting,,j, adj 
15140,divergence,/dəˈvɚʤəns/,n, noun 
15141,karate,/kəˈrɑːti/,n, noun 
15142,accordion,"/əˈkoɚdijən/
/əˈkoɚdijənıst/",n, noun 
15143,misplace,"/ˌmısˈpleıs/
/ˌmısˈpleısmənt/",v," adj 
 noun 
 verb "
15144,eyesight,/ˈaıˌsaıt/,n, noun 
15145,extol,/ıkˈstoʊl/,v, verb 
15146,tenacious,"/təˈneıʃəs/
/təˈnæsəti/",j," adj 
 adv 
 noun "
15147,tenacity,/təˈnæsəti/,n, noun 
15148,checker,/ˈʧɛkɚ/,n, noun 
15149,private,/ˈpraıvət/,n," adj 
 adv 
 noun "
15150,freshness,,n, noun 
15151,befall,"/bıˈfɑːl/
/bıˈfɛl/
/biˈfɑːlən/",v, verb 
15152,sixty-five,,m,
15153,custodian,/ˌkʌˈstoʊdijən/,n, noun 
15154,genealogy,"/ˌʤiːniˈɑːləʤi, ˌʤiːniˈæləʤi/
/ˌʤiːnijəˈlɑːʤıkəl/
/ˌʤiːniˈɑːləʤıst, ˌʤiːniˈæləʤıst/",n," adj 
 noun "
