rank,words,phonetic,coca_speech,WB_speech
1901,stand,"/ˈstænd/
/ˈstʊd/",n," noun 
 verb "
1902,fun,/ˈfʌn/,n," adj 
 noun 
 verb "
1903,expectation,/ˌɛkˌspɛkˈteıʃən/,n, noun 
1904,wing,"/ˈwıŋ/
/ˈwıŋˌlaık/",n," adj 
 noun 
 verb "
1905,separate,"/ˈsɛpərət/
/ˈsɛpəˌreıt/",j," adj 
 noun 
 verb "
1906,now,/ˈnaʊ/,c," adv 
 conj 
 noun "
1907,clear,/ˈkliɚ/,v," adj 
 adv 
 noun 
 verb "
1908,struggle,"/ˈstrʌgəl/
/ˈstrʌglɚ/",n," noun 
 verb "
1909,mean,"/ˈmiːn/
/ˈmɛnt/
/ˈmiːnli/
/ˈmiːnnəs/",j," adj 
 adv 
 noun 
 verb "
1910,somewhat,/ˈsʌmˌwʌt/,r," adv 
 pronoun "
1911,pour,/ˈpoɚ/,v, verb 
1912,stir,/ˈstɚ/,v," noun 
 verb "
1913,judgment,/ˈʤʌʤmənt/,n, noun 
1914,clean,"/ˈkliːn/
/ˈkliːnnəs/",v," adj 
 adv 
 noun 
 verb "
1915,except,"/ıkˈsɛpt/
/ıkˈsɛptıŋ/",c," conj 
 prep 
 verb "
1916,beer,"/ˈbiɚ/
/ˈbiri/",n," adj 
 noun "
1917,English,/ˈıŋglıʃ/,n," adj 
 noun "
1918,reference,/ˈrɛfrəns/,n," adj 
 noun 
 verb "
1919,tear,"/ˈteɚ/
/ˈtoɚ/
/ˈtoɚn/
/ˈtiɚ/",n," noun 
 verb "
1920,doubt,/ˈdaʊt/,n," noun 
 verb "
1921,grant,"/ˈgrænt, Brit ˈgrɑːnt/",v," noun 
 verb "
1922,seriously,/ˈsirijəsli/,r, adv 
1923,account,/əˈkaʊnt/,v," noun 
 verb "
1924,minister,/ˈmınəstɚ/,n," noun 
 verb "
1925,totally,/ˈtoʊtl̩i/,r, adv 
1926,hero,/ˈhiroʊ/,n, noun 
1927,industrial,/ınˈdʌstrijəl/,j," adj 
 adv "
1928,cloud,/ˈklaʊd/,n," noun 
 verb "
1929,stretch,"/ˈstrɛʧ/
/ˈstrɛʧəbəl/",v," adj 
 noun 
 verb "
1930,winner,/ˈwınɚ/,n, noun 
1931,volume,/ˈvɑːlˌjuːm/,n, noun 
1932,travel,/ˈtrævəl/,n," noun 
 verb "
1933,seed,/ˈsiːd/,n," adj 
 noun 
 verb "
1934,surprised,,j, adj 
1935,rest,/ˈrɛst/,v," noun 
 verb "
1936,fashion,/ˈfæʃən/,n," noun 
 verb "
1937,pepper,/ˈpɛpɚ/,n," noun 
 verb "
1938,separate,"/ˈsɛpərət/
/ˈsɛpəˌreıt/",v," adj 
 noun 
 verb "
1939,busy,"/ˈbızi/
/ˈbızəli/
/ˈbızinəs/",j," adj 
 adv 
 noun 
 verb "
1940,intervention,/ˌıntɚˈvɛnʃən/,n, noun 
1941,copy,/ˈkɑːpi/,n," noun 
 verb "
1942,tip,"/ˈtıp/
/ˈtıpɚ/",n," noun 
 verb "
1943,below,/bıˈloʊ/,i," adv 
 prep "
1944,cheap,/ˈʧiːp/,j," adj 
 adv 
 noun "
1945,aim,/ˈeım/,v," noun 
 verb "
1946,cite,/ˈsaıt/,v, verb 
1947,welfare,/ˈwɛlˌfeɚ/,n, noun 
1948,vegetable,/ˈvɛʤtəbəl/,n, noun 
1949,gray,"/ˈgreı/
/ˈgrejıʃ/",j," adj 
 noun 
 verb "
1950,dish,/ˈdıʃ/,n," noun 
 verb "
