rank,words,phonetic,coca_speech,WB_speech
10201,driven,,j, adj 
10202,realist,/ˈriːjəlıst/,n," adj 
 noun "
10203,psychiatry,"/saıˈkajətri/
/ˌsaıkiˈætrık/",n," adj 
 noun "
10204,overlap,"/ˌoʊvɚˈlæp/
/ˈoʊvɚˌlæp/",n," noun 
 verb "
10205,chopper,/ˈʧɑːpɚ/,n, noun 
10206,rehab,/ˈriːˌhæb/,n," noun 
 verb "
10207,chant,"/ˈʧænt, Brit ˈʧɑːnt/",n," noun 
 verb "
10208,judiciary,"/ʤuˈdıʃiˌeri, ʤuˈdıʃəri/",n, noun 
10209,scrub,/ˈskrʌb/,n," noun 
 verb "
10210,analog,/ˈænəˌlɑːg/,n, adj 
10211,espouse,/ıˈspaʊz/,v," noun 
 verb "
10212,showdown,/ˈʃoʊˌdaʊn/,n, noun 
10213,lame,/ˈleım/,j," adj 
 adv 
 noun "
10214,scientifically,/ˌsajənˈtıfıkli/,r, adv 
10215,re-establish,"/ˌriːjıˈstæblıʃ/
/ˌriːjıˈstæblıʃmənt/",v," noun 
 verb "
10216,graveyard,/ˈgreıvˌjɑɚd/,n, noun 
10217,midtown,/ˈmıdˌtaʊn/,j, noun 
10218,journalistic,/ˌʤɚnəˈlıstık/,j, adj 
10219,improvisation,/ımˌprɑːvəˈzeıʃən/,n, noun 
10220,iceberg,/ˈaısˌbɚg/,n, noun 
10221,rodent,/ˈroʊdn̩t/,n, noun 
10222,markedly,/ˈmɑɚkədli/,r, adv 
10223,mike,/ˈmaık/,n," noun 
 verb "
10224,yeast,/ˈjiːst/,n, noun 
10225,powdered,,j, adj 
10226,thy,/ˈðaı/,a, adj 
10227,alert,/əˈlɚt/,n," adj 
 adv 
 noun 
 verb "
10228,thump,/ˈθʌmp/,v," noun 
 verb "
10229,parrot,/ˈperət/,n," noun 
 verb "
10230,divinity,/dəˈvınəti/,n, noun 
10231,traction,/ˈtrækʃən/,n, noun 
10232,minute,"/ˈmınət/
/maıˈnuːt, Brit maıˈnjuːt/",j," adj 
 adv 
 noun "
10233,tempo,"/ˈtɛmpoʊ/
/ˈtɛmpi/",n, noun 
10234,enrichment,/ınˈrıʧmənt/,n, noun 
10235,hegemony,"/hıˈʤɛməni, Brit hıˈgɛməni/",n, noun 
10236,adherence,/ædˈhirəns/,n, noun 
10237,strew,"/ˈstruː/
/ˈstruːn/",v, verb 
10238,paralysis,/pəˈræləsəs/,n, noun 
10239,wilt,"/ˈwılt/
/ˈwılt/",v, verb 
10240,flowing,,j, adj 
10241,termination,/ˌtɚməˈneıʃən/,n, noun 
10242,faulty,"/ˈfɑːlti/
/ˈfɑːltəli/
/ˈfɑːltinəs/",j," adj 
 adv 
 noun "
10243,perch,/ˈpɚʧ/,n," noun 
 verb "
10244,unfairly,,r, adv 
10245,twenty-three,,m,
10246,acquit,/əˈkwıt/,v, verb 
10247,promised,,j,
10248,forceful,/ˈfoɚsfəl/,j," adj 
 adv 
 noun "
10249,bland,/ˈblænd/,j," adj 
 adv 
 noun "
10250,pediatric,/ˌpiːdiˈætrık/,j, adj 
10251,streak,/ˈstriːk/,v," noun 
 verb "
10252,emblem,/ˈɛmbləm/,n, noun 
10253,convergence,/kənˈvɚʤəns/,n, noun 
10254,homage,"/ˈɑːmıʤ, Brit ˈhɑːmıʤ/",n, noun 
10255,gateway,/ˈgeıtˌweı/,n, noun 
10256,deserted,,j, adj 
10257,template,/ˈtɛmplət/,n, noun 
10258,congratulations [PL],,n,
10259,botanical,"/bəˈtænıkəl/
/bəˈtænıkli/",j," adj 
 adv "
10260,tack,/ˈtæk/,v," noun 
 verb "
10261,police,"/pəˈliːs/
/pəˈliːsıŋ/",v," noun 
 verb "
10262,password,"/ˈpæsˌwɚd, Brit ˈpɑːsˌwəːd/",n, noun 
10263,sailing,/ˈseılıŋ/,n, noun 
10264,thriving,,j, adj 
10265,fed,/ˈfɛd/,j, noun 
10266,implant,"/ımˈplænt/
/ımˈplæntəbəl/
/ˌımˌplænˈteıʃən/
/ˈımˌplænt/",v," adj 
 noun 
 verb "
