rank,words,phonetic,coca_speech,WB_speech
7701,cavity,/ˈkævəti/,n, noun 
7702,unrelated,/ˌʌnrıˈleıtəd/,j, adj 
7703,troubling,/ˈtrʌbəlıŋ/,j, adj 
7704,novice,/ˈnɑːvəs/,n, noun 
7705,glue,"/ˈgluː/
/ˈgluːwi/",v," adj 
 noun 
 verb "
7706,animation,/ˌænəˈmeıʃən/,n, noun 
7707,blueprint,/ˈbluːˌprınt/,n, noun 
7708,tenth,/ˈtɛnθ/,m," adj 
 adv 
 noun "
7709,catastrophic,/ˌkætəˈstrɑːfık/,j, adj 
7710,black-and-white,/ˌblækənˈwaıt/,j, adj 
7711,compliment,"/ˈkɑːmpləmənt/
/ˈkɑːmpləˌmɛnt/",n," noun 
 verb "
7712,crave,/ˈkreıv/,v, verb 
7713,pedestrian,/pəˈdɛstrijən/,n," adj 
 noun "
7714,nude,"/ˈnuːd, Brit ˈnjuːd/",j," adj 
 adv 
 noun "
7715,hiring,,n, noun 
7716,residue,"/ˈrɛzəˌduː, Brit ˈrɛzəˌdjuː/",n, noun 
7717,progression,/prəˈgrɛʃən/,n, noun 
7718,whip,/ˈwıp/,n," noun 
 verb "
7719,impact,"/ˈımˌpækt/
/ˌımˈpækt/",v," noun 
 verb "
7720,runoff,/ˈrʌnˌɑːf/,n, noun 
7721,shorten,/ˈʃoɚtn̩/,v," adj 
 verb "
7722,agony,/ˈægəni/,n, noun 
7723,accustom,/əˈkʌstəm/,v, verb 
7724,deteriorate,/dıˈtirijəˌreıt/,v," adj 
 verb "
7725,professionally,/prəˈfɛʃənəli/,r, adv 
7726,empathy,/ˈɛmpəθi/,n, noun 
7727,collide,/kəˈlaıd/,v, verb 
7728,ground,/ˈgraʊnd/,j," noun 
 verb "
7729,bargaining,,n, noun 
7730,feasible,"/ˈfiːzəbəl/
/ˌfiːzəˈbıləti/
/ˈfiːzəbli/",j," adj 
 adv 
 noun "
7731,applicable,"/ˈæplıkəbəl/
/ˌæplıkəˈbıləti/",j," adj 
 noun "
7732,impeachment,/ımˈpiːʧmənt/,n, noun 
7733,mastery,"/ˈmæstəri, ˈmɑːstəri/",n, noun 
7734,structure,/ˈstrʌkʧɚ/,v," noun 
 verb "
7735,playwright,/ˈpleıˌraıt/,n, noun 
7736,directive,/dəˈrɛktıv/,n, noun 
7737,bypass,"/ˈbaıˌpæs, Brit ˈbaıˌpɑːs/",v," noun 
 verb "
7738,reap,/ˈriːp/,v, verb 
7739,facade,/fəˈsɑːd/,n, noun 
7740,underlie,"/ˌʌndɚˈlaı/
/-ˈleı/
/-ˈleın/",v, verb 
7741,arrogant,/ˈerəgənt/,j," adj 
 adv "
7742,vent,/ˈvɛnt/,n," noun 
 verb "
7743,edge,"/ˈɛʤ/
/ˈɛʤd/",v," adj 
 noun 
 verb "
7744,dubious,"/ˈduːbijəs, Brit ˈdjuːbijəs/",j," adj 
 adv 
 noun "
