rank,words,phonetic,coca_speech,WB_speech
4101,trailer,/ˈtreılɚ/,n, noun 
4102,mate,/ˈmeıt/,n," noun 
 verb "
4103,o''clock,/əˈklɑːk/,r, adv 
4104,Greek,/ˈgriːk/,j," adj 
 noun "
4105,genius,/ˈʤiːnjəs/,n, noun 
4106,monument,/ˈmɑːnjəmənt/,n, noun 
4107,bid,"/ˈbıd/
/ˈbæd, ˈbeıd/
/ˈbıdn̩/",n," noun 
 verb "
4108,quest,/ˈkwɛst/,n," noun 
 verb "
4109,sacrifice,/ˈsækrəˌfaıs/,n," noun 
 verb "
4110,invitation,/ˌınvəˈteıʃən/,n, noun 
4111,accuracy,/ˈækjərəsi/,n, noun 
4112,juror,/ˈʤɚrɚ/,n, noun 
4113,officially,,r, adv 
4114,broker,/ˈbroʊkɚ/,n," noun 
 verb "
4115,treasure,/ˈtrɛʒɚ/,n," noun 
 verb "
4116,loyalty,/ˈlojəlti/,n, noun 
4117,credit,/ˈkrɛdıt/,v," noun 
 verb "
4118,shock,/ˈʃɑːk/,v," adj 
 noun 
 verb "
4119,talented,/ˈtæləntəd/,j, adj 
4120,gasoline,/ˈgæsəˌliːn/,n, noun 
4121,stiff,/ˈstıf/,j," adj 
 adv 
 noun 
 verb "
4122,output,/ˈaʊtˌpʊt/,n," noun 
 verb "
4123,nominee,/ˌnɑːməˈniː/,n, noun 
4124,extended,/ıkˈstɛndəd/,j, adj 
4125,please,/ˈpliːz/,v," adv 
 verb "
4126,diabetes,/ˌdajəˈbiːtiz/,n, noun 
4127,slap,/ˈslæp/,v," adv 
 noun 
 verb "
4128,toxic,/ˈtɑːksık/,j, adj 
4129,alleged,"/əˈlɛʤd/
/əˈlɛʤədli/",j," adj 
 adv "
4130,jaw,/ˈʤɑː/,n," noun 
 verb "
4131,grief,/ˈgriːf/,n, noun 
4132,mysterious,/mıˈstirijəs/,j," adj 
 adv "
4133,rocket,/ˈrɑːkət/,n," noun 
 verb "
4134,donate,"/ˈdoʊˌneıt, doʊˈneıt/
/ˈdoʊˌneıtɚ, doʊˈneıtɚ/",v," noun 
 verb "
4135,inmate,/ˈınˌmeıt/,n, noun 
4136,tackle,"/ˈtækəl/
/ˈtækəlɚ/",v," noun 
 verb "
