rank,words,phonetic,coca_speech,WB_speech
2001,merely,/ˈmiɚli/,r, adv 
2002,mass,/ˈmæs/,n," adj 
 noun 
 verb "
2003,emphasize,/ˈɛmfəˌsaız/,v, verb 
2004,experiment,"/ıkˈsperəmənt/
/ıkˈsperəˌmɛnt/
/ıkˌsperəmənˈteıʃən/
/ıkˈsperəˌmɛntɚ/",n," noun 
 verb "
2005,definitely,/ˈdɛfənıtli/,r, adv 
2006,bomb,/ˈbɑːm/,n," noun 
 verb "
2007,enormous,/ıˈnoɚməs/,j," adj 
 adv 
 noun "
2008,tone,/ˈtoʊn/,n," noun 
 verb "
2009,liberal,"/ˈlıbərəl, ˈlıbrəl/
/ˈlıbərəli, ˈlıbrəli/",j," adj 
 adv 
 noun "
2010,massive,/ˈmæsıv/,j," adj 
 adv 
 noun "
2011,engineer,/ˌɛnʤəˈniɚ/,n," noun 
 verb "
2012,wheel,/ˈwiːl/,n," noun 
 verb "
2013,female,/ˈfiːˌmeıl/,n," adj 
 noun "
2014,decline,"/dıˈklaın/
/dıˈklaınɚ/
/dıˈklaınıŋ/",v," adj 
 noun 
 verb "
2015,invest,"/ınˈvɛst/
/ınˈvɛstɚ/",v," noun 
 verb "
2016,promise,/ˈprɑːməs/,n," noun 
 verb "
2017,cable,/ˈkeıbəl/,n," noun 
 verb "
2018,towards,,i,
2019,expose,/ıkˈspoʊz/,v, verb 
2020,rural,/ˈrɚrəl/,j, adj 
2021,AIDS,/ˈeıdz/,n, noun 
2022,Jew,"/ˈʤuː/
/ˈʤuːwıʃ/",n," adj 
 noun "
2023,narrow,/ˈneroʊ/,j," adj 
 noun 
 verb "
2024,cream,/ˈkriːm/,n," adj 
 noun 
 verb "
2025,secretary,"/ˈsɛkrəˌteri, Brit ˈsɛkrətri/
/ˌsɛkrəˈterijəl/",n," adj 
 noun "
2026,gate,/ˈgeıt/,n, noun 
2027,solid,/ˈsɑːləd/,j," adj 
 adv 
 noun "
2028,hill,/ˈhıl/,n, noun 
2029,typically,/ˈtıpıkli/,r, adv 
2030,noise,"/ˈnoız/
/ˈnoızləs/",n," adj 
 adv 
 noun "
2031,grass,"/ˈgræs, Brit ˈgrɑːs/
/ˈgræsˌlaık, Brit ˈgrɑːsˌlaık/
/ˈgræsi, Brit ˈgrɑːsi/",n," adj 
 noun 
 verb "
2032,unfortunately,/ˌʌnˈfoɚʧənətli/,r, adv 
2033,hat,/ˈhæt/,n, noun 
2034,legislation,/ˌl̩ɛʤəˈsleıʃən/,n, noun 
2035,succeed,/səkˈsiːd/,v, verb 
2036,either,"/ˈiːðɚ, Brit ˈaıðə/",d," adj 
 adv 
 conj 
 pronoun "
2037,celebrate,"/ˈsɛləˌbreıt/
/ˈsɛləˌbreıtɚ/
/ˈsɛləbrəˌtori, Brit ˌsɛləˈbreıtri/",v," adj 
 noun 
 verb "
2038,achievement,/əˈʧiːvmənt/,n, noun 
2039,fishing,,n, noun 
2040,drink,"/ˈdrıŋk/
/ˈdræŋk/
/ˈdrʌŋk/",n," noun 
 verb "
2041,accuse,"/əˈkjuːz/
/əˈkʰjuːzıŋli/",v," adj 
 adv 
 noun 
 verb "
2042,hand,/ˈhænd/,v," noun 
 verb "
2043,useful,/ˈjuːsfəl/,j," adj 
 adv 
 noun "
2044,land,/ˈlænd/,v," noun 
 verb "
2045,secret,/ˈsiːkrət/,j," adj 
 adv 
 noun "
2046,reject,"/rıˈʤɛkt/
/rıˈʤɛkʃən/
/ˈriːˌʤɛkt/",v," noun 
 verb "
2047,talent,/ˈtælənt/,n, noun 
2048,taste,/ˈteıst/,n," noun 
 verb "
2049,characteristic [PL],,n,
2050,milk,"/ˈmılk/
/ˈmılkɚ/",n," noun 
 verb "
2051,escape,/ıˈskeıp/,v," noun 
 verb "
2052,cast,"/ˈkæst, Brit ˈkɑːst/",v," noun 
 verb "
2053,sentence,"/ˈsɛntn̩s/
/ˈsɛntn̩sıŋ/",n," noun 
 verb "
2054,unusual,/ˌʌnˈjuːʒəwəl/,j, adj 
2055,closely,,r, adv 
2056,convince,/kənˈvıns/,v, verb 
2057,height,/ˈhaıt/,n, noun 
2058,physician,/fəˈzıʃən/,n, noun 
2059,assess,/əˈsɛs/,v, verb 
2060,sleep,"/ˈsliːp/
/ˈslɛpt/",n," noun 
 verb "
2061,plenty,/ˈplɛnti/,p," adv 
 noun 
 pronoun "
2062,ride,"/ˈraıd/
/ˈroʊd/
/ˈrıdn̩/",n," noun 
 verb "
2063,virtually,/ˈvɚʧəwəli/,r, adv 
2064,first,/ˈfɚst/,r," adj 
 adv 
 noun 
 pronoun "
