rank,words,phonetic,coca_speech,WB_speech
7101,cabbage,/ˈkæbıʤ/,n, noun 
7102,slack,/ˈslæk/,n," adj 
 adv 
 noun 
 verb "
7103,calmly,,r, adv 
7104,dedication,/ˌdɛdıˈkeıʃən/,n, noun 
7105,follow-up,/ˈfɑːloʊˌʌp/,n," adj 
 noun "
7106,rugged,/ˈrʌgəd/,j," adj 
 adv 
 noun "
7107,boulder,/ˈboʊldɚ/,n, noun 
7108,inequality,/ˌınıˈkwɑːləti/,n, noun 
7109,halt,/ˈhɑːlt/,n," noun 
 verb "
7110,produce,"/prəˈduːs, Brit prəˈdjuːs/
/ˈproʊˌduːs, Brit ˈprɒˌdjuːs/",n," noun 
 verb "
7111,obscure,/ɑbˈskjɚ/,j," adj 
 adv 
 verb "
7112,coherent,"/koʊˈhirənt/
/koʊˈhirəns/",j," adj 
 adv 
 noun "
7113,kidnap,/ˈkıdˌnæp/,v," noun 
 verb "
7114,earnest,"/ˈɚnəst/
/ˈɚnəstnəs/",j," adj 
 adv 
 noun "
7115,apt,/ˈæpt/,j," adj 
 adv 
 noun "
7116,optimal,/ˈɑːptəməl/,j," adj 
 adv "
7117,simplicity,/sımˈplısəti/,n, noun 
7118,staple,/ˈsteıpəl/,n," adj 
 noun 
 verb "
7119,canned,/ˈkænd/,j, adj 
7120,closing,/ˈkloʊzıŋ/,n," adj 
 noun "
7121,plaque,/ˈplæk/,n, noun 
7122,autobiography,"/ˌɑːtəˌbaıˈɑːgrəfi/
/ˌɑːtəˌbaıˈɑːgrəfɚ/
/ˌɑːtəˌbajəˈgræfıkəl/
/ˌɑːtəˌbajəˈgræfık/",n," adj 
 noun "
7123,preschool,/ˈpriːˌskuːl/,j," adj 
 noun "
7124,confidential,/ˌkɑːnfəˈdɛnʃəl/,j," adj 
 adv "
7125,characteristic,"/ˌkerıktəˈrıstık/
/ˌkerıktəˈrıstıkli/",j," adj 
 adv 
 noun "
7126,chat,/ˈʧæt/,n," noun 
 verb "
7127,superstar,/ˈsuːpɚˌstɑɚ/,n, noun 
7128,intensely,,r, adv 
7129,sleek,/ˈsliːk/,j," adj 
 adv 
 noun "
7130,windshield,/ˈwındˌʃiːld/,n, noun 
7131,elaborate,"/ıˈlæbərət/
/ıˈlæbəˌreıt/
/ıˌlæbəˈreıʃən/",v," adj 
 adv 
 noun 
 verb "
7132,draw,"/ˈdrɑː/
/ˈdruː/
/ˈdrɑːn/",n," noun 
 verb "
