rank,words,phonetic,coca_speech,WB_speech
13301,re-evaluate,/ˌriːjıˈvæljəˌweıt/,v, verb 
13302,listed,,j,
13303,entirety,/ınˈtajɚti/,n, noun 
13304,simulator,/ˈsımjəˌleıtɚ/,n, noun 
13305,wasteful,/ˈweıstfəl/,j," adj 
 adv 
 noun "
13306,chime,/ˈʧaım/,n," noun 
 verb "
13307,spook,/ˈspuːk/,v," noun 
 verb "
13308,elongated,"/ıˈlɑːŋˌgeıtəd, Brit ˈiːlɒŋgeıtəd/",j, adj 
13309,driving,,n," adj 
 noun "
13310,stranded,,j,
13311,compatibility,/ˌkəmˌpætəˈbıləti/,n, noun 
13312,coloring,/ˈkʌlərıŋ/,n, noun 
13313,manually,,r, adv 
13314,kicker,/ˈkıkɚ/,n, noun 
13315,relish,/ˈrɛlıʃ/,n," noun 
 verb "
13316,damned,,r,
13317,juvenile,/ˈʤuːvəˌnajəl/,n," adj 
 noun "
13318,agitation,/ˌæʤəˈteıʃən/,n, noun 
13319,grazing,,j,
13320,gag,/ˈgæg/,v," noun 
 verb "
13321,blazer,/ˈbleızɚ/,n, noun 
13322,raucous,/ˈrɑːkəs/,j," adj 
 adv 
 noun "
13323,domestically,/dəˈmɛstıkli/,r, adv 
13324,reindeer,/ˈreınˌdiɚ/,n, noun 
13325,treason,"/ˈtriːzn̩/
/ˈtriːzənəbəl/
/ˈtriːzənəs/",n," adj 
 noun "
13326,therein,/ðeɚˈın/,r, adv 
13327,annuity,"/əˈnuːəti, Brit əˈnjuːəti/",n, noun 
13328,scallions [PL],,n,
13329,marching,,j,
13330,replication,/ˌrɛpləˈkeıʃən/,n, noun 
13331,deluxe,/dıˈlʌks/,j, adj 
13332,nonverbal,/ˈnɑːnˈvɚbəl/,j," adj 
 adv "
13333,poorly,/ˈpuɚli/,j," adj 
 adv "
13334,slew,/ˈsluː/,n," noun 
 verb "
13335,creatively,,r, adv 
13336,all-out,/ˈɑːlˈaʊt/,j, adj 
13337,journey,/ˈʤɚni/,v," noun 
 verb "
13338,weave,"/ˈwiːv/
/ˈwoʊv/
/ˈwoʊvən/
/ˈwiːvɚ/",n," noun 
 verb "
13339,co-owner,,n, noun 
13340,mystique,/mıˈstiːk/,n, noun 
13341,self-concept,/ˈsɛlfˈkɑːnˌsɛpt/,n, noun 
13342,respite,"/ˈrɛspət, Brit ˈrɛˌspaıt/",n, noun 
13343,guinea,/ˈgıni/,n, noun 
13344,pity,/ˈpıti/,v," noun 
 verb "
13345,quell,/ˈkwɛl/,v, verb 
13346,torpedo,/toɚˈpiːdoʊ/,n," noun 
 verb "
13347,imperfection,/ˌımpɚˈfɛkʃən/,n, noun 
13348,drench,/ˈdrɛnʧ/,v, verb 
13349,innumerable,"/ıˈnuːmərəbəl, Brit ıˈnjuːmərəbəl/",j, adj 
13350,enrage,/ınˈreıʤ/,v, verb 
13351,author,/ˈɑːθɚ/,v," noun 
 verb "
13352,grate,/ˈgreıt/,n," adj 
 noun 
 verb "
13353,droplet,/ˈdrɑːplət/,n, noun 
13354,contraceptive,/ˌkɑːntrəˈsɛptıv/,n," adj 
 noun "
13355,bag,/ˈbæg/,v," noun 
 verb "
13356,fascist,/ˈfæʃıst/,j," adj 
 noun "
13357,inaccessible,"/ˌınıkˈsɛsəbəl/
/ˌınıkˌsɛsəˈbıləti/",j," adj 
 adv 
 noun "
13358,redevelopment,/ˌriːdıˈvɛləpmənt/,n, noun 
13359,notoriety,/ˌnoʊtəˈrajəti/,n, noun 
13360,cohesive,/koʊˈhiːsıv/,j," adj 
 adv 
 noun "
13361,overestimate,"/ˌoʊvɚˈɛstəˌmeıt/
/ˌoʊvɚˈɛstəmət/
/ˌoʊvɚˌɛstəˈmeıʃən/",v," noun 
 verb "
13362,precedence,/ˈprɛsədəns/,n, noun 
13363,Amish,/ˈɑːmıʃ/,j," adj 
 noun "
13364,vagina,"/vəˈʤaınə/
/ˈvæʤənl̩/",n," adj 
 noun "
13365,smog,/ˈsmɑːg/,n, noun 
13366,recognized,,j,
13367,approaching,,j,
13368,redundant,/rıˈdʌndənt/,j," adj 
 adv "
13369,inertia,"/ıˈnɚʃə/
/ıˈnɚʃəl/",n," adj 
 noun "
13370,unhappiness,,n, noun 
13371,proverb,/ˈprɑːˌvɚb/,n, noun 
13372,flimsy,"/ˈflımzi/
/ˈflımzəli/
/ˈflımzinəs/",j," adj 
 adv 
 noun "
13373,lodging,,n, noun 
13374,underworld,/ˈʌndɚˌwɚld/,n, noun 
13375,nightgown,/ˈnaıtˌgaʊn/,n, noun 
13376,Haitian,,n,
13377,cello,/ˈʧɛloʊ/,n, noun 
13378,reuse,"/riˈjuːz/
/riˈjuːs/
/riˈjuːzəbəl/",v," adj 
 noun 
 verb "
13379,rendezvous,"/ˈrɑːndıˌvuː/
/ˈrɑːndıˌvuːz/
/ˈrɑːndıˌvuː/
/-ˌvuːz/
/-ˌvuːd/
/-ˌvuːwıŋ/",n," noun 
 verb "
13380,piece,/ˈpiːs/,v," noun 
 verb "
13381,handbook,/ˈhændˌbʊk/,n, noun 
13382,mill,/ˈmıl/,v," noun 
 verb "
13383,full-length,/ˈfʊlˌlɛŋθ/,j, adj 
13384,understate,/ˌʌndɚˈsteıt/,v, verb 
13385,cobalt,/ˈkoʊˌbɑːlt/,n, noun 
13386,agitated,,j, adj 
13387,computation,"/ˌkɑːmpjʊˈteıʃən/
/ˌkɑːmpjʊˈteıʃənl̩/",n," adj 
 noun "
13388,caribou,/ˈkerəˌbuː/,n, noun 
13389,herein,/hiɚˈın/,r, adv 
13390,holster,/ˈhoʊlstɚ/,n, noun 
13391,nagging,/ˈnægıŋ/,j, adj 
13392,brothel,/ˈbrɑːθəl/,n, noun 
13393,digging,,n,
13394,snake,"/ˈsneık/
/ˈsneıkˌlaık/",v," adj 
 noun 
 verb "
13395,self-contained,/ˌsɛlfkənˈteınd/,j, adj 
13396,bandwidth,/ˈbændˌwıdθ/,n, noun 
13397,snap,/ˈsnæp/,n," adj 
 interj 
 noun 
 verb "
13398,fractured,,j, adj 
13399,auspice [PL],,n,
13400,bloodstream,/ˈblʌdˌstriːm/,n, noun 
