rank,words,phonetic,coca_speech,WB_speech
13501,evasion,/ıˈveıʒən/,n, noun 
13502,pad,/ˈpæd/,v," noun 
 verb "
13503,fifteenth,/ˌfıfˈtiːnθ/,m," adj 
 adv 
 noun "
13504,push-up,/ˈpʊʃˌʌp/,n, noun 
13505,disoriented,,j, adj 
13506,lighted,,j,
13507,flag,/ˈflæg/,v," noun 
 verb "
13508,scooter,/ˈskuːtɚ/,n, noun 
13509,undisturbed,/ˌʌndıˈstɚbd/,j, adj 
13510,compost,"/ˈkɑːmˌpoʊst, Brit ˈkɒmˌpɒst/",v," noun 
 verb "
13511,din,/ˈdın/,n, noun 
13512,alongside,/əˈlɑːŋˈsaıd/,r," adv 
 prep "
13513,flat,/ˈflæt/,r," adj 
 adv 
 noun "
13514,attracting,,j,
13515,weakest,,j,
13516,complimentary,/ˌkɑːmpləˈmɛntəri/,j, adj 
13517,Jamaican,,j,
13518,VIP,"/ˌviːˌaıˈpiː/
/ˌviːˌaıˈpiːz/",n, noun 
13519,malicious,/məˈlıʃəs/,j," adj 
 adv 
 noun "
13520,transfusion,/trænsˈfjuːʒən/,n, noun 
13521,courier,/ˈkɚrijɚ/,n," noun 
 verb "
13522,extremism,/ıkˈstriːˌmızəm/,n, noun 
13523,astute,"/əˈstuːt, Brit əˈstjuːt/",j," adj 
 adv 
 noun "
13524,heirloom,/ˈeɚˌluːm/,n, noun 
13525,rave,/ˈreıv/,n," noun 
 verb "
13526,wrinkle,"/ˈrıŋkəl/
/ˈrıŋkli/",v," adj 
 noun 
 verb "
13527,recoil,"/rıˈkojəl/
/ˈriːˌkojəl/",v," noun 
 verb "
13528,duke,"/ˈduːk, Brit ˈdjuːk/",n," noun 
 verb "
13529,ovation,/oʊˈveıʃən/,n, noun 
13530,ordain,/oɚˈdeın/,v, verb 
13531,pep,/ˈpɛp/,n," noun 
 verb "
13532,stiffly,,r, adv 
13533,unaffected,/ˌʌnəˈfɛktəd/,j, adj 
13534,checkbook,/ˈʧɛkˌbʊk/,n, noun 
13535,vestige,/ˈvɛstıʤ/,n, noun 
13536,feeding,,n, noun 
13537,discernible,/dıˈsɚnəbəl/,j, adj 
13538,khaki,"/ˈkæki, ˈkɑːki/",j, noun 
13539,three-year-old,,j,
13540,appal,,v,
13541,archaic,/ɑɚˈkejık/,j, adj 
13542,appraise,/əˈpreız/,v," noun 
 verb "
13543,afar,/əˈfɑɚ/,r, adv 
13544,prosthetic,/prɑsˈθɛtık/,j, adj 
13545,prowl,/ˈprawəl/,v," noun 
 verb "
13546,understatement,/ˌʌndɚˈsteıtmənt/,n, noun 
13547,writhe,/ˈraıð/,v, verb 
13548,entrench,"/ınˈtrɛnʧ/
/ınˈtrɛnʧmənt/",v," adj 
 noun 
 verb "
13549,overcrowded,/ˌoʊvɚˈkraʊdəd/,j, adj 
13550,manic,"/ˈmænık/
/ˈmænıkli/",j," adj 
 adv "
13551,financier,"/ˌfınənˈsiɚ, Brit fəˈnænsıə/",n, noun 
13552,fluency,/ˈfluːwənsi/,n, noun 
13553,armpit,/ˈɑɚmˌpıt/,n, noun 
13554,failing,/ˈfeılıŋ/,j," noun 
 prep "
13555,glee,"/ˈgliː/
/ˈgliːfəl/
/ˈgliːfəli/",n," adj 
 adv 
 noun "
13556,excruciating,/ıkˈskruːʃiˌeıtıŋ/,j," adj 
 adv "
13557,vindicate,"/ˈvındəˌkeıt/
/ˌvındəˈkeıʃən/",v," noun 
 verb "
13558,impractical,"/ımˈpræktıkəl/
/ımˌpræktıˈkæləti/
/ımˈpræktıkli/",j," adj 
 adv 
 noun "
13559,revamp,/riˈvæmp/,v," noun 
 verb "
13560,embedded,,j,
13561,stoke,"/ˈstoʊk/
/ˈstoʊkɚ/",v," noun 
 verb "
13562,year-long,/ˈjiɚˈlɑːŋ/,j, adj 
13563,consensual,/kənˈsɛnʃəwəl/,j," adj 
 adv "
13564,hormonal,/hoɚˈmoʊnl̩/,j, adj 
13565,burned,,j,
13566,fertilization,/ˌfɚtələˈzeıʃən/,n, noun 
13567,uproar,/ˈʌpˌroɚ/,n, noun 
13568,uncontrollable,"/ˌʌnkənˈtroʊləbəl/
/ˌʌnkənˈtroʊləbli/",j," adj 
 adv "
13569,quiet,/ˈkwajət/,n," adj 
 adv 
 noun 
 verb "
13570,jolly,/ˈʤɑːli/,j," adj 
 adv "
13571,migraine,"/ˈmaıˌgreın, Brit ˈmiːˌgreın/",n, noun 
13572,candor,/ˈkændɚ/,n, noun 
13573,ply,/ˈplaı/,v," noun 
 verb "
13574,cadmium,/ˈkædmijəm/,n, noun 
13575,figurine,/ˌfıgjəˈriːn/,n, noun 
13576,precondition,/ˌpriːkənˈdıʃən/,n, noun 
13577,extracurricular,/ˌɛkstrəkəˈrıkjəlɚ/,j," adj 
 noun "
13578,sister-in-law,"/ˈsıstɚrənˌlɑː/
/ˈsıstɚzənˌlɑ/",n, noun 
13579,arcane,/ɑɚˈkeın/,j, adj 
13580,quail,/ˈkweıl/,n," noun 
 verb "
13581,err,"/ˈeɚ, ˈɚ/",v, verb 
13582,overdose,"/ˈoʊvɚˌdoʊs/
/ˌoʊvɚˈdoʊs/",n," noun 
 verb "
13583,medium-sized,,j, adj 
13584,observational,/ˌɑːbsɚˈveıʃənl̩/,j, adj 
13585,covering,/ˈkʌvərıŋ/,n, noun 
13586,renegade,/ˈrɛnıˌgeıd/,n, noun 
13587,assisted,,j,
13588,gathered,,j,
13589,standout,,n,
13590,out,/ˈaʊt/,n," adv 
 noun 
 prep 
 verb "
13591,sometime,/ˈsʌmˌtaım/,j," adj 
 adv "
13592,skirmish,/ˈskɚmıʃ/,n," noun 
 verb "
13593,dredge,/ˈdrɛʤ/,v," noun 
 verb "
13594,caterpillar,/ˈkætɚˌpılɚ/,n, noun 
13595,doc,/ˈdɑːk/,n, noun 
13596,instil,,v,
13597,personalized,,j, adj 
13598,semblance,/ˈsɛmbləns/,n, noun 
13599,blunder,/ˈblʌndɚ/,n," adj 
 noun 
 verb "
13600,thirty-two,,m,
