rank,words,phonetic,coca_speech,WB_speech
7401,unified,,j,
7402,shining,,j, adj 
7403,restructuring,,n, noun 
7404,sideline,/ˈsaıdˌlaın/,n," noun 
 verb "
7405,dash,/ˈdæʃ/,v," noun 
 verb "
7406,mankind,/ˈmænˈkaınd/,n, noun 
7407,incorrect,/ˌınkəˈrɛkt/,j," adj 
 adv 
 noun "
7408,theatrical,"/θiˈætrıkəl/
/θiˌætrəˈkæləti/
/θiˈætrıkli/",j," adj 
 adv 
 noun "
7409,frenzy,/ˈfrɛnzi/,n, noun 
7410,plus,/ˈplʌs/,n," adj 
 conj 
 noun 
 prep "
7411,Serbian,,j,
7412,turbine,/ˈtɚbən/,n, noun 
7413,reverse,/rıˈvɚs/,j," adj 
 noun 
 verb "
7414,condo,/ˈkɑːndoʊ/,n, noun 
7415,glare,/ˈgleɚ/,n," noun 
 verb "
7416,betrayal,/bıˈtrejəl/,n, noun 
7417,focal,/ˈfoʊkəl/,j, adj 
7418,baggage,/ˈbægıʤ/,n, noun 
7419,eventual,/ıˈvɛntʃəwəl/,j, adj 
7420,shack,/ˈʃæk/,n," noun 
 verb "
7421,veto,/ˈviːtoʊ/,n," noun 
 verb "
7422,wire,"/ˈwajɚ/
/ˈwajɚˌlaık/",v," adj 
 noun 
 verb "
7423,traumatic,"/trəˈmætık/
/trəˈmætıkli/",j," adj 
 adv "
7424,recall,"/rıˈkɑːl/
/ˈriːˌkɑːl/",n," noun 
 verb "
7425,insurgent,/ınˈsɚʤənt/,n, noun 
7426,showcase,/ˈʃoʊˌkeıs/,n," noun 
 verb "
7427,bleak,/ˈbliːk/,j," adj 
 adv 
 noun "
7428,batter,/ˈbætɚ/,n," noun 
 verb "
7429,veil,/ˈveıl/,n," noun 
 verb "
7430,setback,/ˈsɛtˌbæk/,n, noun 
7431,insistence,/ınˈsıstəns/,n, noun 
7432,restless,/ˈrɛstləs/,j," adj 
 adv 
 noun "
7433,severity,/səˈverəti/,n, noun 
7434,mandate,/ˈmænˌdeıt/,v," noun 
 verb "
7435,pounding,,n, noun 
7436,slow,"/ˈsloʊ/
/ˈslowıʃ/",r," adj 
 adv 
 noun 
 verb "
7437,renewable,"/rıˈnuːwəbəl, Brit rıˈnjuːwəbəl/",j, adj 
7438,competency,/ˈkɑːmpətənsi/,n, noun 
7439,crusade,/kruˈseıd/,n," noun 
 verb "
7440,published,,j,
7441,entitlement,/ınˈtaıtl̩mənt/,n, noun 
7442,torso,/ˈtoɚsoʊ/,n, noun 
7443,sunrise,/ˈsʌnˌraız/,n, noun 
7444,deposition,/ˌdɛpəˈzıʃən/,n, noun 
7445,stump,/ˈstʌmp/,n," noun 
 verb "
7446,Pakistani,,j,
7447,cheerful,/ˈʧiɚfəl/,j," adj 
 adv 
 noun "
7448,ginger,"/ˈʤınʤɚ/
/ˈʤınʤəri/",n," adj 
 noun 
 verb "
7449,extraordinarily,"/ıkˌstroɚdəˈnerəli, Brit ıkˈstrɔːdənrəli/",r, adv 
7450,fuzzy,"/ˈfʌzi/
/ˈfʌzəli/",j," adj 
 adv 
 noun "
7451,awake,"/əˈweık/
/əˈwoʊk/
/əˈwoʊkən/",v," adj 
 verb "
7452,puzzled,,j, adj 
7453,um,/ˈʌm or a prolonged m sound/,u, interj 
7454,reconstruct,/ˌriːkənˈstrʌkt/,v, verb 
7455,openness,/ˈoʊpənnəs/,n, noun 
7456,pancake,/ˈpænˌkeık/,n, noun 
7457,formulation,/ˌfoɚmjəˈleıʃən/,n, noun 
7458,diagram,"/ˈdajəˌgræm/
/ˌdajəgrəˈmætık/
/ˌdajəgrəˈmætıkli/",n," adj 
 adv 
 noun 
 verb "
7459,comb,/ˈkoʊm/,v," noun 
 verb "
7460,luggage,/ˈlʌgıʤ/,n, noun 
7461,elimination,/ıˌlıməˈneıʃən/,n, noun 
7462,hurl,"/ˈhɚrəl/
/ˈhɚlıŋ/
/ˈhɚlɚ/",v," noun 
 verb "
7463,whoa,/ˈwoʊ/,u, interj 
7464,friction,"/ˈfrıkʃən/
/ˈfrıkʃənl̩/
/ˈfrıkʃənləs/",n," adj 
 noun "
7465,furnish,/ˈfɚnıʃ/,v," adj 
 verb "
7466,knowledgeable,"/ˈnɑːlıʤəbəl/
/ˈnɑːlıʤəbli/",j," adj 
 adv "
7467,segregation,/ˌsɛgrıˈgeıʃən/,n, noun 
7468,aerial,/ˈerijəl/,n," adj 
 noun "
7469,prosperous,/ˈprɑːspərəs/,j, adj 
7470,voluntarily,"/ˌvɑːlənˈterəli, Brit ˈvɒləntrəli/",r, adv 
7471,mid,/ˈmıd/,j, adj 
