rank,words,phonetic,coca_speech,WB_speech
15201,undefeated,/ˌʌndıˈfiːtəd/,j, adj 
15202,deformed,,j, adj 
15203,epithet,/ˈɛpəˌθɛt/,n, noun 
15204,five-day,,j,
15205,awry,/əˈraı/,r,
15206,fudge,"/ˈfʌʤ/
/ˈfʌʤi/",n," adj 
 noun 
 verb "
15207,co-author,/ˈkoʊˈɑːθɚ/,v, noun 
15208,noose,/ˈnuːs/,n, noun 
15209,snuff,/ˈsnʌf/,v," noun 
 verb "
15210,sin,/ˈsın/,v," noun 
 verb "
15211,cinder,/ˈsındɚ/,n, noun 
15212,odyssey,/ˈɑːdəsi/,n, noun 
15213,grandiose,/ˈgrændiˌoʊs/,j," adj 
 adv "
15214,outside,"/ˌaʊtˈsaıd, ˈaʊtˌsaıd/",n," adj 
 adv 
 noun 
 prep "
15215,unequivocally,/ˌʌnıˈkwıvəkli/,r, adv 
15216,supple,"/ˈsʌpəl/
/ˈsʌpəlɚ/
/-pələst/
/ˈsʌpəlnəs/",j," adj 
 noun "
15217,scourge,/ˈskɚʤ/,n," noun 
 verb "
15218,sandwich,"/ˈsændˌwıʧ, Brit ˈsænˌwıʤ/",v," noun 
 verb "
15219,spontaneity,/ˌspɑːntəˈnejəti/,n, noun 
15220,throes [PL],,n,
15221,austerity,/ɑˈsterəti/,n, noun 
15222,belie,/bıˈlaı/,v, verb 
15223,unworthy,"/ˌʌnˈwɚði/
/ˌʌnˈwɚðinəs/",j," adj 
 noun "
15224,infrequent,/ınˈfriːkwənt/,j," adj 
 adv 
 noun "
15225,comical,/ˈkɑːmıkəl/,j," adj 
 adv "
15226,smelly,/ˈsmɛli/,j, adj 
15227,squirt,/ˈskwɚt/,v," noun 
 verb "
15228,sweeten,"/ˈswiːtn̩/
/ˈswiːtn̩ɚ/",v," noun 
 verb "
15229,removable,/rıˈmuːvəbəl/,j, adj 
15230,minnow,/ˈmınoʊ/,n, noun 
15231,ranked,,j,
15232,wasteland,/ˈweıstˌlænd/,n, noun 
15233,vocalist,/ˈvoʊkəlıst/,n, noun 
15234,outfitter,/ˈaʊtˌfıtɚ/,n, noun 
15235,fraternal,/frəˈtɚnl̩/,j," adj 
 adv "
15236,splinter,"/ˈsplıntɚ/
/ˈsplıntɚri/",v," adj 
 noun 
 verb "
15237,martyrdom,/ˈmɑɚtɚdəm/,n, noun 
15238,compressor,/kəmˈprɛsɚ/,n, noun 
15239,naturalistic,/ˌnæʧərəˈlıstık/,j, adj 
15240,filler,/ˈfılɚ/,n, noun 
15241,sympathizer,,n, noun 
15242,spate,/ˈspeıt/,n, noun 
15243,massacre,/ˈmæsıkɚ/,v," noun 
 verb "
15244,dam,/ˈdæm/,v," noun 
 verb "
15245,hairstyle,/ˈheɚˌstajəl/,n, noun 
15246,inexplicably,"/ˌınıkˈsplıkəbli, ınˈɛksplıkəbli/",r, adv 
15247,apologetic,"/əˌpɑːləˈʤɛtık/
/əˌpɑːləˈʤɛtıkli/",j," adj 
 adv "
15248,annex,"/əˈnɛks/
/æˌnɛkˈseıʃən/
/ˈæˌnɛks/",v," noun 
 verb "
15249,intone,/ınˈtoʊn/,v, verb 
15250,repayment,/riˈpeımənt/,n, noun 
15251,categorical,"/ˌkætəˈgorıkəl/
/ˌkætəˈgorık/
/ˌkætəˈgorıkli/",j," adj 
 adv "
15252,diligence,"/ˈdıləʤəns/
/ˈdıləʤənt/",n," adj 
 adv 
 noun "
15253,throb,/ˈθrɑːb/,v," adj 
 noun 
 verb "
15254,loner,/ˈloʊnɚ/,n, noun 
15255,enslave,"/ınˈsleıv/
/ınˈsleıvmənt/",v," noun 
 verb "
15256,hoard,/ˈhoɚd/,v," noun 
 verb "
15257,bleach,/ˈbliːʧ/,n," noun 
 verb "
15258,nourishment,/ˈnɚrıʃmənt/,n, noun 
15259,fat-free,,j, adj 
15260,puncture,/ˈpʌŋkʧɚ/,v," adj 
 noun 
 verb "
15261,cheery,"/ˈʧiri/
/ˈʧirəli/
/ˈʧirinəs/",j," adj 
 adv 
 noun "
15262,drove [PL],,n,
15263,overlay,"/ˌoʊvɚˈleı/
/-ˈleıd/
/ˈoʊvɚˌleı/",v," noun 
 verb "
15264,awful,/ˈɑːfəl/,r," adj 
 adv 
 noun "
15265,every,/ˈɛvri/,r, adj 
15266,distinguishing,,j, adj 
15267,discord,/ˈdısˌkoɚd/,n, noun 
15268,schoolhouse,/ˈskuːlˌhaʊs/,n, noun 
15269,icing,/ˈaısıŋ/,n, noun 
15270,anyplace,/ˈɛniˌpleıs/,r, adv 
15271,restrained,/rıˈstreınd/,j, adj 
