rank,words,phonetic,coca_speech,WB_speech
1101,alone,/əˈloʊn/,r," adj 
 adv "
1102,customer,/ˈkʌstəmɚ/,n, noun 
1103,suffer,/ˈsʌfɚ/,v, verb 
1104,speech,/ˈspiːʧ/,n, noun 
1105,successful,/səkˈsɛsfəl/,j," adj 
 adv "
1106,option,/ˈɑːpʃən/,n, noun 
1107,participant,/pɑɚˈtısəpənt/,n, noun 
1108,southern,/ˈsʌðɚn/,j, adj 
1109,fresh,/ˈfrɛʃ/,j," adj 
 adv 
 noun "
1110,eventually,"/ıˈvɛntʃəwəli, ıˈvɛnʧəli/",r, adv 
1111,no,/ˈnoʊ/,p," adj 
 adv 
 noun "
1112,forest,/ˈforəst/,n, noun 
1113,video,/ˈvıdijoʊ/,n," adj 
 noun 
 verb "
1114,global,"/ˈgloʊbəl/
/ˈgloʊbəli/",j," adj 
 adv "
1115,Senate,/ˈsɛnət/,n, noun 
1116,reform,"/rıˈfoɚm/
/rıˈfoɚməbəl/
/rıˈfoɚm/",n," adj 
 noun 
 verb "
1117,access,/ˈækˌsɛs/,n," noun 
 verb "
1118,restaurant,/ˈrɛstəˌrɑːnt/,n, noun 
1119,judge,/ˈʤʌʤ/,n," noun 
 verb "
1120,publish,"/ˈpʌblıʃ/
/ˈpʌblıʃəbəl/",v," adj 
 verb "
1121,cost,/ˈkɑːst/,v," noun 
 verb "
1122,relation,/rıˈleıʃən/,n, noun 
1123,like,/ˈlaık/,c," adj 
 adv 
 conj 
 noun 
 prep 
 verb "
1124,release,/rıˈliːs/,v," noun 
 verb "
1125,own,/ˈoʊn/,v," adj 
 pronoun 
 verb "
1126,bird,/ˈbɚd/,n, noun 
1127,opinion,/əˈpınjən/,n, noun 
1128,credit,/ˈkrɛdıt/,n," noun 
 verb "
1129,critical,"/ˈkrıtıkəl/
/ˈkrıtıkli/",j," adj 
 adv "
1130,corner,/ˈkoɚnɚ/,n," adj 
 noun 
 verb "
1131,concerned,,j, adj 
1132,recall,"/rıˈkɑːl/
/ˈriːˌkɑːl/",v," noun 
 verb "
1133,version,"/ˈvɚʒən, Brit ˈvəːʃən/",n, noun 
1134,stare,/ˈsteɚ/,v," noun 
 verb "
1135,safety,/ˈseıfti/,n, noun 
1136,effective,/ıˈfɛktıv/,j," adj 
 noun "
1137,neighborhood,/ˈneıbɚˌhʊd/,n, noun 
1138,original,/əˈrıʤənl̩/,j," adj 
 noun "
1139,act,/ˈækt/,n," noun 
 verb "
1140,troop [PL],,n,
1141,income,/ˈınˌkʌm/,n, noun 
1142,directly,/dəˈrɛktli/,r," adv 
 conj "
1143,hurt,/ˈhɚt/,v," adj 
 noun 
 verb "
1144,species,/ˈspiːʃiz/,n, noun 
1145,immediately,/ıˈmiːdijətli/,r," adv 
 conj "
1146,track,"/ˈtræk/
/ˈtrækləs/",n," adj 
 noun 
 verb "
1147,basic,"/ˈbeısık/
/ˈbeısık/",j," adj 
 noun "
1148,strike,"/ˈstraık/
/ˈstrʌk/
/ˈstrıkən/
/ˈstraıkıŋ/",v," noun 
 verb "
1149,hope,/ˈhoʊp/,n," noun 
 verb "
1150,sky,/ˈskaı/,n, noun 
1151,freedom,/ˈfriːdəm/,n, noun 
1152,absolutely,/ˈæbsəˌluːtli/,r, adv 
1153,plane,/ˈpleın/,n," noun 
 verb "
1154,nobody,/ˈnoʊbədi/,p," noun 
 pronoun "
1155,achieve,"/əˈʧiːv/
/əˈʧiːvəbəɬ/",v," adj 
 verb "
1156,object,"/ˈɑːbʤıkt/
/əbˈʤɛkt/
/əbˈʤɛktɚ/",n," noun 
 verb "
1157,attitude,"/ˈætəˌtuːd, Brit ˈætəˌtjuːd/",n, noun 
1158,labor,/ˈleıbɚ/,n," noun 
 verb "
1159,refer,/rıˈfɚ/,v, verb 
1160,concept,/ˈkɑːnˌsɛpt/,n," adj 
 noun "
1161,client,/ˈklajənt/,n, noun 
1162,powerful,/ˈpawɚfəl/,j," adj 
 adv "
1163,perfect,"/ˈpɚfıkt/
/pɚˈfɛkt/
/ˈpɚfıkt/",j," adj 
 noun 
 verb "
1164,nine,/ˈnaın/,m," adj 
 noun 
 pronoun "
1165,therefore,/ˈðeɚˌfoɚ/,r, adv 
1166,conduct,"/kənˈdʌkt/
/ˈkɑːnˌdʌkt/",v," noun 
 verb "
1167,announce,/əˈnaʊns/,v, verb 
1168,conversation,/ˌkɑːnvɚˈseıʃən/,n, noun 
1169,examine,/ıgˈzæmən/,v," noun 
 verb "
1170,touch,/ˈtʌʧ/,v," noun 
 verb "
1171,please,/ˈpliːz/,r," adv 
 verb "
1172,attend,/əˈtɛnd/,v, verb 
1173,completely,,r, adv 
1174,vote,/ˈvoʊt/,v," noun 
 verb "
1175,variety,/vəˈrajəti/,n, noun 
1176,sleep,"/ˈsliːp/
/ˈslɛpt/",v," noun 
 verb "
1177,turn,/ˈtɚn/,n," noun 
 verb "
1178,involved,/ınˈvɑːlvd/,j, adj 
1179,investigation,/ınˌvɛstəˈgeıʃən/,n, noun 
1180,nuclear,"/ˈnuːklijɚ, Brit ˈnjuːklijə/",j, adj 
1181,researcher,,n, noun 
1182,press,/ˈprɛs/,n," noun 
 verb "
1183,conflict,"/ˈkɑːnˌflıkt/
/kənˈflıkt/",n," adj 
 noun 
 verb "
1184,spirit,/ˈspirət/,n," noun 
 verb "
1185,experience,/ıkˈspirijəns/,v," noun 
 verb "
1186,replace,"/rıˈpleıs/
/rıˈpleısəbəl/",v," adj 
 verb "
1187,British,/ˈbrıtıʃ/,j, adj 
1188,encourage,/ınˈkɚrıʤ/,v," adj 
 verb "
1189,argument,/ˈɑɚgjəmənt/,n, noun 
1190,by,"/ˈbaı, bə/
/ˈbaı/",r," adv 
 prep "
