rank,words,phonetic,coca_speech,WB_speech
17701,hah,,u,
17702,Austrian,/ˈɑːstrijən/,n," adj 
 noun "
17703,falsehood,/ˈfɑːlsˌhʊd/,n, noun 
17704,drug-related,,j,
17705,amputate,"/ˈæmpjəˌteıt/
/ˌæmpjəˈteıʃən/",v," noun 
 verb "
17706,councilman,"/ˈkaʊnsəlmən/
/-mən/",n, noun 
17707,gunpowder,/ˈgʌnˌpaʊdɚ/,n, noun 
17708,catalogue,,v,
17709,scent,/ˈsɛnt/,v," noun 
 verb "
17710,first-generation,,j,
17711,snowboard,/ˈsnoʊˌboɚd/,n," noun 
 verb "
17712,Zulu,/ˈzuːˌluː/,n, noun 
17713,intricately,,r, adv 
17714,parlance,/ˈpɑɚləns/,n, noun 
17715,disclaimer,/dısˈkleımɚ/,n, noun 
17716,khakis [PL],,n,
17717,flake,/ˈfleık/,v," noun 
 verb "
17718,ice-cream,/ˌaısˈkriːm/,n, noun 
17719,swordfish,/ˈsoɚdˌfıʃ/,n, noun 
17720,supremely,,r, adv 
17721,white-haired,,j,
17722,operatic,/ˌɑːpəˈrætık/,j, adj 
17723,mass,/ˈmæs/,v," adj 
 noun 
 verb "
17724,humanist,/ˈhjuːmənıst/,n, noun 
17725,peculiarly,,r, adv 
17726,Irishman,"/ˈaırıʃmən/
/-mən/",n, noun 
17727,debatable,/dıˈbeıtəbəl/,j, adj 
17728,evaluative,"/ıˈvæljəˌweıɾıv, Brit ıˈvæljuətıv/",j, adj 
17729,uninterested,/ˌʌnˈıntrəstəd/,j, adj 
17730,reschedule,"/riˈskɛˌʤuːl, Brit riˈʃɛˌdjuːl/",v, verb 
17731,mister,/ˈmıstɚ/,n, noun 
17732,thermos,/ˈθɚməs/,n, noun 
17733,commander-in-chief,,n, noun 
17734,discerning,,j," adj 
 adv "
17735,skateboard,"/ˈskeıtˌboɚd/
/ˈskeıtˌboɚdɚ/",n," noun 
 verb "
17736,hermit,/ˈhɚmət/,n, noun 
17737,impel,/ımˈpɛl/,v, verb 
17738,test-retest,,j,
17739,justly,,r, adv 
17740,condiment,/ˈkɑːndəmənt/,n, noun 
17741,rapt,/ˈræpt/,j," adj 
 adv "
17742,anathema,/əˈnæθəmə/,n, noun 
17743,quid,/ˈkwıd/,n, noun 
17744,disaffected,"/ˌdısəˈfɛktəd/
/ˌdısəˈfɛkʃən/",j," adj 
 noun "
17745,everlasting,"/ˌɛvɚˈlæstıŋ, Brit ˌɛvəˈlɑːstıŋ/",j," adj 
 adv "
17746,blinking,,j, adj 
17747,close-knit,/ˈkloʊsˈnıt/,j, adj 
17748,firewall,,n, noun 
17749,coy,/ˈkoı/,j," adj 
 adv 
 noun "
17750,chisel,/ˈʧızl̩/,v," noun 
 verb "
17751,crosswise,/ˈkrɑːsˌwaız/,j," adj 
 adv "
17752,surreptitiously,,r, adv 
17753,axiom,/ˈæksijəm/,n, noun 
17754,rile,/ˈrajəl/,v, verb 
17755,implausible,"/ımˈplɑːzəbəl/
/ımˌplɑːzəˈbıləti/
/ımˈplɑːzəbli/",j," adj 
 adv 
 noun "
17756,sensuality,/ˌsɛnʃəˈwæləti/,n, noun 
17757,red-hot,/ˈrɛdˈhɑːt/,j, adj 
17758,tout,/ˈtaʊt/,n," noun 
 verb "
17759,stilt [PL],,n,
17760,whereupon,/ˈwerəˌpɑːn/,c, conj 
17761,absolve,/əbˈzɑːlv/,v, verb 
17762,pompous,"/ˈpɑːmpəs/
/ˌpɑːmˈpɑːsəti/",j," adj 
 adv 
 noun "
17763,chromium,/ˈkroʊmijəm/,n, noun 
17764,yearly,/ˈjiɚli/,r," adj 
 adv "
17765,prohibited,,j,
17766,drive-by,"/ˈdraıvˈbaı/
/ˈdraıvˌbaı/",j," adj 
 noun "
17767,stew,"/ˈstuː, Brit ˈstjuː/",v," noun 
 verb "
17768,optimization,,n,
17769,overheated,/ˌoʊvɚˈhiːtəd/,j, adj 
17770,beau,"/ˈboʊ/
/ˈboʊz/",n, noun 
17771,taper,/ˈteıpɚ/,v," adj 
 noun 
 verb "
17772,nullify,/ˈnʌləˌfaı/,v, verb 
17773,psychedelic,"/ˌsaıkəˈdɛlık/
/ˌsaıkəˈdɛlıkli/",j," adj 
 adv 
 noun "
17774,distil,,v,
17775,crucify,/ˈkruːsəˌfaı/,v, verb 
17776,garish,/ˈgerıʃ/,j," adj 
 adv 
 noun "
17777,malt,/ˈmɑːlt/,n, noun 
17778,washed,,j,
17779,regrettably,/rıˈgrɛtəbli/,r, adv 
17780,alchemy,"/ˈælkəmi/
/ˈælkəmıst/",n, noun 
17781,condor,/ˈkɑːnˌdoɚ/,n, noun 
17782,materialistic,/məˌtirijəˈlıstık/,j, adj 
17783,freelance,/ˈfriːˌlæns/,v," adj 
 adv 
 verb "
17784,mighty,/ˈmaıti/,r," adj 
 adv "
17785,through,/ˈθruː/,j," adj 
 adv 
 prep "
17786,splitting,,n,
17787,rail,/ˈreıl/,v," adj 
 noun 
 verb "
17788,centralize,"/ˈsɛntrəˌlaız/
/ˌsɛntrələˈzeıʃən, Brit ˌsɛntrəˌlaıˈzeıʃən/",v," noun 
 verb "
17789,tubular,"/ˈtuːbjəlɚ, Brit ˈtjuːbjəlɚ/",j, adj 
17790,exasperate,"/ıgˈzæspəˌreıt, Brit ıgˈzɑːspəreıt/",v," adj 
 adv 
 verb "
17791,profusely,,r, adv 
17792,digger,/ˈdıgɚ/,n, noun 
17793,riverboat,/ˈrıvɚˌboʊt/,n, noun 
17794,necktie,/ˈnɛkˌtaı/,n, noun 
17795,devotional,/dıˈvoʊʃənl̩/,j, adj 
17796,kink,/ˈkıŋk/,n," noun 
 verb "
17797,old,/ˈoʊld/,n," adj 
 noun "
17798,grating,/ˈgreıtıŋ/,j," adj 
 noun "
17799,shoddy,"/ˈʃɑːdi/
/ˈʃɑːdəli/
/ˈʃɑːdinəs/",j," adj 
 adv 
 noun "
17800,decorum,/dıˈkorəm/,n, noun 
