rank,words,phonetic,coca_speech,WB_speech
6701,refine,/rıˈfaın/,v," noun 
 verb "
6702,bond,/ˈbɑːnd/,v," adj 
 noun 
 verb "
6703,rivalry,/ˈraıvəlri/,n, noun 
6704,volatile,"/ˈvɑːlətəl, Brit ˈvɒləˌtajəl/
/ˌvɑːləˈtıləti/",j," adj 
 noun "
6705,sermon,/ˈsɚmən/,n, noun 
6706,rigorous,/ˈrıgərəs/,j," adj 
 adv 
 noun "
6707,mule,/ˈmjuːl/,n, noun 
6708,supplement,"/ˈsʌpləmənt/
/ˈsʌpləˌmɛnt/
/ˌsʌpləˌmɛnˈteıʃən/",v," noun 
 verb "
6709,rival,/ˈraıvəl/,j," noun 
 verb "
6710,delighted,,j," adj 
 adv "
6711,oval,/ˈoʊvəl/,j," adj 
 noun "
6712,hurdle,"/ˈhɚdl̩/
/ˈhɚdl̩ɚ/",n," noun 
 verb "
6713,sturdy,"/ˈstɚdi/
/ˈstɚdəli/
/ˈstɚdinəs/",j," adj 
 noun "
6714,canoe,"/kəˈnuː/
/kəˈnuːwıst/",n," noun 
 verb "
6715,turf,"/ˈtɚf/
/ˈtɚvz/",n," noun 
 verb "
6716,parsley,/ˈpɑɚsli/,n, noun 
6717,broaden,/ˈbrɑːdn̩/,v, verb 
6718,workforce,/ˈwɚkˌfoɚs/,n, noun 
6719,voyage,/ˈvojıʤ/,n," noun 
 verb "
6720,drift,/ˈdrıft/,n," noun 
 verb "
6721,definitive,/dıˈfınətıv/,j," adj 
 adv "
6722,propel,/prəˈpɛl/,v, verb 
6723,discharge,"/dısˈʧɑɚʤ/
/ˈdısˌʧɑɚʤ/",v," noun 
 verb "
6724,distort,"/dıˈstoɚt/
/dıˈstoɚʃən/",v," adj 
 noun 
 verb "
6725,scoop,"/ˈskuːp/
/ˈskuːpˌfʊl/",v," noun 
 verb "
6726,overweight,/ˌoʊvɚˈweıt/,j, adj 
6727,replicate,"/ˈrɛpləˌkeıt/
/ˌrɛpləˈkeıʃən/",v," noun 
 verb "
6728,swift,"/ˈswıft/
/ˈswıftnəs/",j," adj 
 adv 
 noun "
6729,tab,/ˈtæb/,n," noun 
 verb "
6730,kind,/ˈkaınd/,j," adj 
 noun "
6731,linebacker,/ˈlaınˌbækɚ/,n, noun 
6732,undo,"/ˌʌnˈduː/
/-ˈdıd/
/-ˈdʌn/",v, verb 
6733,advancement,"/ədˈvænsmənt, Brit ədˈvɑːnsmənt/",n, noun 
6734,radical,"/ˈrædıkəl/
/ˈrædıkli/",n," adj 
 adv 
 noun "
6735,split,/ˈsplıt/,n," noun 
 verb "
6736,basics [PL],,n,
6737,goddess,/ˈgɑːdəs/,n, noun 
6738,stalk,"/ˈstɑːk/
/ˈstɑːkıŋ/",v," noun 
 verb "
6739,intimidate,"/ınˈtıməˌdeıt/
/ınˈtıməˌdeıtıŋli/
/ınˌtıməˈdeıʃən/
/ınˈtıməˌdeıtɚ/",v," adj 
 adv 
 noun 
 verb "
6740,grandson,/ˈgrændˌsʌn/,n, noun 
6741,verge,/ˈvɚʤ/,n," noun 
 verb "
6742,plague,/ˈpleıg/,v," noun 
 verb "
6743,bipartisan,"/baıˈpɑɚtəzən, Brit ˌbaıˌpɑːtəˈzæn/
/baıˈpɑɚtəzənˌʃıp, Brit ˌbaıˌpɑːtəˈzænˌʃıp/",j," adj 
 noun "
6744,sergeant,/ˈsɑɚʤənt/,n, noun 
6745,passing,"/ˈpæsıŋ, Brit ˈpɑːsıŋ/",n," adj 
 noun "
6746,batch,/ˈbæʧ/,n, noun 
6747,lace,/ˈleıs/,n," noun 
 verb "
6748,deter,/dıˈtɚ/,v, verb 
6749,privatization,"/ˌpraıvətəˈzeıʃən, Brit ˌpraıvəˌtaıˈzeıʃən/",n, noun 
6750,lord,/ˈloɚd/,n," noun 
 verb "
6751,expire,/ıkˈspajɚ/,v, verb 
6752,adjacent,/əˈʤeısn̩t/,j, adj 
6753,messy,"/ˈmɛsi/
/ˈmɛsəli/
/ˈmɛsinəs/",j," adj 
 adv 
 noun "
6754,smoker,/ˈsmoʊkɚ/,n, noun 
6755,catastrophe,"/kəˈtæstrəfi/
/ˌkætəˈstrɑːfık/
/ˌkætəˈstrɑːfıkli/",n," adj 
 adv 
 noun "
6756,withhold,"/wıθˈhoʊld, wıðˈhoʊld/
/-ˈhɛld/",v, verb 
6757,unpredictable,"/ˌʌnprıˈdıktəbəl/
/ˌʌnprıˌdıktəˈbıləti/
/ˌʌnprıˈdıktəbli/",j," adj 
 adv 
 noun "
6758,ivory,/ˈaıvəri/,n, noun 
6759,embryo,/ˈɛmbriˌoʊ/,n, noun 
6760,coincide,/ˌkowənˈsaıd/,v, verb 
6761,transcend,/trænˈsɛnd/,v, verb 
6762,violin,/ˌvajəˈlın/,n, noun 
6763,lucrative,/ˈluːkrətıv/,j," adj 
 adv "
6764,diagnostic,/ˌdajəgˈnɑːstık/,j, adj 
6765,decorative,/ˈdɛkrətıv/,j," adj 
 adv "
6766,resistant,/rıˈzıstənt/,j, adj 
6767,escort,"/ˈɛsˌkoɚt/
/ıˈskoɚt/",v," noun 
 verb "
6768,service,/ˈsɚvəs/,v," noun 
 verb "
6769,rag,/ˈræg/,n," noun 
 verb "
6770,promptly,/ˈprɑːmptli/,r, adv 
6771,reopen,/riˈoʊpən/,v," noun 
 verb "
6772,expanded,,j,
6773,stall,/ˈstɑːl/,n," noun 
 verb "
6774,eye,/ˈaı/,v," noun 
 verb "
6775,cheer,/ˈʧiɚ/,n," noun 
 verb "
6776,detention,/dıˈtɛnʃən/,n, noun 
6777,dedicated,,j, adj 
6778,talking,,n,
6779,liar,/ˈlajɚ/,n, noun 
6780,stream,/ˈstriːm/,v," noun 
 verb "
6781,homosexuality,/ˌhoʊməˌsɛkʃəˈwæləti/,n, noun 
6782,southeastern,/saʊθˈiːstɚn/,j, adj 
6783,pact,/ˈpækt/,n, noun 
6784,elicit,/ıˈlısət/,v, verb 
6785,vest,/ˈvɛst/,n," noun 
 verb "
6786,fascination,/ˌfæsəˈneıʃən/,n, noun 
6787,inquire,/ınˈkwajɚ/,v," noun 
 verb "
6788,bust,/ˈbʌst/,v," adj 
 noun 
 verb "
6789,contender,/kənˈtɛndɚ/,n, noun 
6790,signify,/ˈsıgnəˌfaı/,v, verb 
6791,bolster,/ˈboʊlstɚ/,v," noun 
 verb "
6792,oblige,/əˈblaıʤ/,v, verb 
6793,hull,/ˈhʌl/,n," noun 
 verb "
6794,parole,/pəˈroʊl/,n," noun 
 verb "
6795,deposit,"/dıˈpɑːzət/
/dıˈpɑːzətɚ/",v," noun 
 verb "
6796,splash,/ˈsplæʃ/,v," noun 
 verb "
6797,prestige,"/prɛˈstiːʒ/
/prɛˈstıʤəs/",n," adj 
 noun "
6798,elevation,/ˌɛləˈveıʃən/,n, noun 
6799,backdrop,/ˈbækˌdrɑːp/,n, noun 
6800,loved,,j,
