rank,words,phonetic,coca_speech,WB_speech
2701,disagree,/ˌdısəˈgriː/,v, verb 
2702,like,/ˈlaık/,r," adj 
 adv 
 conj 
 noun 
 prep 
 verb "
2703,penalty,/ˈpɛnl̩ti/,n, noun 
2704,match,/ˈmæʧ/,n," adj 
 noun 
 verb "
2705,ie,,r,
2706,advance,"/ədˈvæns, Brit ədˈvɑːns/",v," adj 
 noun 
 verb "
2707,resort,/rıˈzoɚt/,n," noun 
 verb "
2708,destruction,/dıˈstrʌkʃən/,n, noun 
2709,bear,"/ˈbeɚ/
/ˈboɚ/
/ˈboɚn/",n," noun 
 verb "
2710,unlikely,/ˌʌnˈlaıkli/,j, adj 
2711,tissue,/ˈtıʃu/,n, noun 
2712,constitutional,"/ˌkɑːnstəˈtuːʃənl̩, Brit ˌkɒnstəˈtjuːʃənl̩/",j," adj 
 adv 
 noun "
2713,pant [PL],,n,
2714,stranger,/ˈstreınʤɚ/,n, noun 
2715,infection,/ınˈfɛkʃən/,n, noun 
2716,cabinet,/ˈkæbnıt/,n, noun 
2717,broken,/ˈbroʊkən/,j, adj 
2718,apple,/ˈæpəl/,n, noun 
2719,electric,"/ıˈlɛktrık/
/ıˈlɛktrıkəl/
/ıˈlɛktrıkli/",j," adj 
 adv "
2720,proceed,/proʊˈsiːd/,v, verb 
2721,track,"/ˈtræk/
/ˈtrækləs/",v," adj 
 noun 
 verb "
2722,bet,/ˈbɛt/,v," adj 
 noun 
 verb "
2723,literary,"/ˈlıtəˌreri, Brit ˈlıtrəri/",j, adj 
2724,virus,/ˈvaırəs/,n, noun 
2725,stupid,"/ˈstuːpəd, Brit ˈstjuːpəd/",j," adj 
 adv "
2726,dispute,/dıˈspjuːt/,n," adj 
 noun 
 verb "
2727,fortune,/ˈfoɚʧən/,n, noun 
2728,strategic,"/strəˈtiːʤık/
/strəˈtiːʤıkəl/
/strəˈtiːʤıkli/",j," adj 
 adv "
2729,assistant,/əˈsıstənt/,n," adj 
 noun "
2730,overcome,"/ˌoʊvɚˈkʌm/
/-ˈkeım/",v, verb 
2731,remarkable,"/rıˈmɑɚkəbəl/
/rıˈmɑɚkəbli/",j," adj 
 adv "
2732,occupy,/ˈɑːkjəˌpaı/,v, verb 
2733,statistics,statistics,n,
2734,shopping,,n, noun 
2735,cousin,/ˈkʌzən/,n, noun 
2736,encounter,/ınˈkaʊntɚ/,v," noun 
 verb "
2737,wipe,/ˈwaıp/,v," noun 
 verb "
2738,initially,/ıˈnıʃəli/,r, adv 
2739,blind,/ˈblaınd/,j," adj 
 adv 
 noun 
 verb "
2740,white,"/ˈwaıt/
/ˈwaıtnəs/
/ˈwaıtıʃ/",n," adj 
 noun "
2741,port,/ˈpoɚt/,n," adj 
 noun "
2742,honor,/ˈɑːnɚ/,v," adj 
 noun 
 verb "
2743,electricity,/ıˌlɛkˈtrısəti/,n, noun 
2744,genetic,"/ʤəˈnɛtık/
/ʤəˈnɛtıkli/",j," adj 
 adv "
2745,adviser,/ədˈvaızɚ/,n, noun 
2746,pay,"/ˈpeı/
/ˈpeıd/",n," noun 
 verb "
2747,spokesman,"/ˈspoʊksmən/
/ˈspoʊksmən/",n, noun 
2748,retain,/rıˈteın/,v, verb 
2749,latter,/ˈlætɚ/,d, adj 
2750,incentive,/ınˈsɛntıv/,n, noun 
2751,slave,/ˈsleıv/,n," noun 
 verb "
2752,chemical,"/ˈkɛmıkəl/
/ˈkɛmıkli/",j," adj 
 adv 
 noun "
2753,translate,"/trænsˈleıt, ˈtrænzˌleıt/
/trænsˈleıtəbəl/",v," adj 
 verb "
2754,accurate,/ˈækjərət/,j," adj 
 adv "
2755,whereas,/weɚˈæz/,c, conj 
2756,terror,/ˈterɚ/,n, noun 
2757,though,/ˈðoʊ/,r," adv 
 conj "
2758,expansion,/ıkˈspænʃən/,n, noun 
2759,elite,/ıˈliːt/,n," adj 
 noun "
2760,Olympic,/əˈlımpık/,j, adj 
2761,dirt,/ˈdɚt/,n, noun 
2762,odd,/ˈɑːd/,j," adj 
 noun "
2763,rice,/ˈraıs/,n, noun 
2764,bullet,"/ˈbʊlət/
/ˈbʊlətəd/",n," adj 
 noun "
2765,tight,/ˈtaıt/,j," adj 
 adv 
 noun "
2766,Bible,/ˈbaıbəl/,n, noun 
2767,chart,/ˈʧɑɚt/,n," noun 
 verb "
2768,solar,/ˈsoʊlɚ/,j, adj 
2769,decline,"/dıˈklaın/
/dıˈklaınɚ/
/dıˈklaınıŋ/",n," adj 
 noun 
 verb "
