rank,words,phonetic,coca_speech,WB_speech
7201,heap,/ˈhiːp/,n," noun 
 verb "
7202,high-profile,,j, adj 
7203,allocation,/ˌæləˈkeıʃən/,n, noun 
7204,glide,/ˈglaıd/,v," noun 
 verb "
7205,pave,/ˈpeıv/,v, verb 
7206,infectious,/ınˈfɛkʃəs/,j," adj 
 adv "
7207,communism,/ˈkɑːmjəˌnızəm/,n, noun 
7208,preceding,/prıˈsiːdıŋ/,j, adj 
7209,precaution,"/prıˈkɑːʃən/
/prıˈkɑːʃəˌneri, Brit prıˈkɔːʃənri/",n," adj 
 noun "
7210,surface,/ˈsɚfəs/,v," adj 
 noun 
 verb "
7211,fry,/ˈfraı/,n," noun 
 verb "
7212,saucepan,"/ˈsɑːsˌpæn, Brit ˈsɔːspən/",n, noun 
7213,metro,/ˈmɛtroʊ/,n," adj 
 noun "
7214,qualitative,/ˈkwɑːləˌteıtıv/,j," adj 
 adv "
7215,activism,/ˈæktıˌvızəm/,n, noun 
7216,infrared,/ˌınfrəˈrɛd/,j, adj 
7217,awe,/ˈɑː/,n," adj 
 noun 
 verb "
7218,unstable,/ˌʌnˈsteıbəl/,j, adj 
7219,invariably,/ınˈverijəbli/,r, adv 
7220,informant,/ınˈfoɚmənt/,n, noun 
7221,onset,/ˈɑːnˌsɛt/,n, noun 
7222,myriad,/ˈmirijəd/,n," adj 
 noun "
7223,internationally,,r, adv 
7224,overnight,/ˌoʊvɚˈnaıt/,j," adj 
 adv "
7225,heated,/ˈhiːtəd/,j," adj 
 adv "
7226,nervously,,r, adv 
7227,Freeman,"/ˈfriːmən/
/-mən/",n, noun 
7228,pressure,/ˈprɛʃɚ/,v," noun 
 verb "
7229,exemption,/ıgˈzɛmpʃən/,n, noun 
7230,reluctantly,,r, adv 
7231,scout,/ˈskaʊt/,n," noun 
 verb "
7232,exposed,/ıkˈspoʊzd/,j, adj 
7233,pottery,/ˈpɑːtəri/,n, noun 
7234,assault,/əˈsɑːlt/,v," noun 
 verb "
7235,insufficient,"/ˌınsəˈfıʃənt/
/ˌınsəˈfıʃənsi/",j," adj 
 adv 
 noun "
7236,subcommittee,/ˈsʌbkəˌmıti/,n, noun 
7237,spy,/ˈspaı/,v," noun 
 verb "
7238,antenna,"/ænˈtɛnə/
/-ni/",n, noun 
7239,stew,"/ˈstuː, Brit ˈstjuː/",n," noun 
 verb "
7240,printed,,j, adj 
7241,folder,/ˈfoʊldɚ/,n, noun 
7242,underneath,/ˌʌndɚˈniːθ/,r," adv 
 noun 
 prep "
7243,governing,,j, adj 
7244,co-author,/ˈkoʊˈɑːθɚ/,n, noun 
7245,plausible,"/ˈplɑːzəbəl/
/ˌplɑːzəˈbıləti/
/ˈplɑːzəbli/",j," adj 
 adv 
 noun "
7246,abusive,/əˈbjuːsıv/,j," adj 
 adv 
 noun "
7247,airborne,/ˈeɚˌboɚn/,j, adj 
7248,sneakers [PL],,n,
7249,screw,/ˈskruː/,n," noun 
 verb "
7250,someplace,/ˈsʌmˌpleıs/,r, adv 
7251,harass,"/həˈræs, ˈherəs/
/həˈræsmənt, ˈherəsmənt/",v," adj 
 noun 
 verb "
7252,behalf,"/bıˈhæf, Brit bıˈhɑːf/",n, noun 
7253,energetic,"/ˌɛnɚˈʤɛtık/
/ˌɛnɚˈʤɛtıkli/",j," adj 
 adv "
7254,ethic,/ˈɛθık/,n, noun 
7255,Nazi,"/ˈnɑːtsi/
/ˈnɑːtˌsızəm/",n," adj 
 noun "
7256,secrecy,/ˈsiːkrəsi/,n, noun 
7257,rep,/ˈrɛp/,n, noun 
7258,confer,/kənˈfɚ/,v, verb 
7259,designated,,j, adj 
7260,stare,/ˈsteɚ/,n," noun 
 verb "
7261,paralyze,/ˈperəˌlaız/,v," adj 
 verb "
7262,endanger,"/ınˈdeınʤɚ/
/ınˈdeınʤrıŋ/",v, verb 
7263,embarrass,"/ımˈberəs/
/ımˈberəsıŋli/",v," adj 
 adv 
 verb "
7264,billboard,/ˈbılˌboɚd/,n, noun 
7265,equal,/ˈiːkwəl/,v," adj 
 noun 
 verb "
7266,substantive,/ˈsʌbstəntıv/,j," adj 
 adv 
 noun "
7267,thermal,/ˈθɚməl/,j," adj 
 adv 
 noun "
7268,precinct,/ˈpriːˌsıŋkt/,n, noun 
7269,daytime,/ˈdeıˌtaım/,n, noun 
7270,shrub,/ˈʃrʌb/,n, noun 
7271,underway,,r,
7272,grader,/ˈgreıdɚ/,n, noun 
7273,consolidate,"/kənˈsɑːləˌdeıt/
/kənˌsɑːləˈdeıʃən/",v," noun 
 verb "
7274,nationalist,/ˈnæʃənəlıst/,j," adj 
 noun "
7275,tribunal,/traıˈbjuːnl̩/,n, noun 
7276,pressing,/ˈprɛsıŋ/,j, adj 
7277,arouse,"/əˈraʊz/
/əˈraʊzəɬ/",v," adj 
 noun 
 verb "
7278,dental,/ˈdɛntl̩/,j, adj 
7279,silence,/ˈsaıləns/,v," noun 
 verb "
7280,cockpit,/ˈkɑːkˌpıt/,n, noun 
7281,stressful,/ˈstrɛsfəl/,j, adj 
7282,napkin,/ˈnæpkən/,n, noun 
7283,unload,/ˌʌnˈloʊd/,v, verb 
7284,pornography,"/poɚˈnɑːgrəfi/
/poɚˈnɑːgrəfɚ/",n, noun 
7285,affluent,"/ˈæfluwənt/
/ˈæfluwəns/",j," adj 
 noun "
7286,cozy,"/ˈkoʊzi/
/ˈkoʊzəli/",j," adj 
 adv 
 noun 
 verb "
7287,knight,"/ˈnaıt/
/ˈnaıtli/",n," adj 
 noun 
 verb "
7288,urine,/ˈjɚrən/,n, noun 
7289,harbor,/ˈhɑɚbɚ/,v," noun 
 verb "
7290,obesity,/oʊˈbiːsəti/,n, noun 
7291,station,/ˈsteıʃən/,v," noun 
 verb "
7292,exacerbate,"/ıgˈzæsɚˌbeıt/
/ıgˌzæsɚˈbeıʃən/",v," noun 
 verb "
7293,innings,/ˈınıŋz/,n, noun 
7294,groan,/ˈgroʊn/,v," noun 
 verb "
7295,takeover,/ˈteıkˌoʊvɚ/,n, noun 
7296,dwell,"/ˈdwɛl/
/ˈdwɛld, ˈdwɛlt/
/ˈdwɛlt/",v, verb 
7297,milky,/ˈmılki/,j," adj 
 noun "
7298,forecast,"/ˈfoɚˌkæst, Brit ˈfɔːˌkɑːst/",v," noun 
 verb "
7299,plug,/ˈplʌg/,n," noun 
 verb "
7300,tangible,"/ˈtænʤəbəl/
/ˌtænʤəˈbıləti/
/ˈtænʤəbli/",j," adj 
 adv 
 noun "
