rank,words,phonetic,coca_speech,WB_speech
17801,halibut,/ˈhæləbət/,n, noun 
17802,drowsy,"/ˈdraʊzi/
/ˈdraʊzəli/",j," adj 
 adv 
 noun "
17803,scriptural,/ˈskrıpʧərəl/,j, adj 
17804,floured,,j,
17805,millisecond,/ˈmıləˌsɛkənd/,n, noun 
17806,Quaker,/ˈkweıkɚ/,n," adj 
 noun "
17807,officiate,/əˈfıʃiˌeıt/,v, verb 
17808,jeez,,u,
17809,squabble,/ˈskwɑːbəl/,n," noun 
 verb "
17810,spilled,,j,
17811,matinee,"/ˌmætn̩ˈneı, Brit ˈmætəˌneı/",n, noun 
17812,gallant,,j," adj 
 adv "
17813,wedlock,/ˈwɛdˌlɑːk/,n, noun 
17814,inasmuch,,c,
17815,co-chairman,,n,
17816,unmatched,/ˌʌnˈmæʧd/,j, adj 
17817,weeping,,j, adj 
17818,eon [PL],,n,
17819,coast,"/ˈkoʊst/
/ˈkʰoʊstl̩/",v," adj 
 noun 
 verb "
17820,gargantuan,/gɑɚˈgænʧəwən/,j, adj 
17821,suffuse,/səˈfjuːz/,v, verb 
17822,lawless,/ˈlɑːləs/,j," adj 
 noun "
17823,checkered,/ˈʧɛkɚd/,j, adj 
17824,aquaculture,,n,
17825,corona,/kəˈroʊnə/,n, noun 
17826,signifier,,n,
17827,spite,/ˈspaıt/,n," noun 
 verb "
17828,unconcerned,"/ˌʌnkənˈsɚnd/
/ˌʌnkənˈsɚnədli/",j," adj 
 adv "
17829,retard,"/rıˈtɑɚd/
/ˈriːˌtɑɚd/",v," noun 
 verb "
17830,hyperbole,"/haıˈpɚbəli/
/ˌhaıpɚˈbɑːlık/",n," adj 
 noun "
17831,theorem,/ˈθiːjərəm/,n, noun 
17832,considerate,/kənˈsıdərət/,j," adj 
 adv "
17833,gawk,/ˈgɑːk/,v," noun 
 verb "
17834,tribulation,/ˌtrıbjəˈleıʃən/,n, noun 
17835,bowler,/ˈboʊlɚ/,n, noun 
17836,lockout,,n,
17837,second-generation,,j,
17838,inflexible,"/ınˈflɛksəbəl/
/ınˌflɛksəˈbıləti/
/ınˈflɛksəbli/",j," adj 
 adv 
 noun "
17839,docking,,n,
17840,nominally,,r, adv 
17841,inquisitive,/ınˈkwızətıv/,j," adj 
 adv 
 noun "
17842,gendered,,j,
