rank,words,phonetic,coca_speech,WB_speech
6401,sorrow,/ˈsɑroʊ/,n," noun 
 verb "
6402,whisk,/ˈwısk/,v," noun 
 verb "
6403,pastry,/ˈpeıstri/,n, noun 
6404,opposite,/ˈɑːpəzət/,n," adj 
 adv 
 noun 
 prep "
6405,provincial,"/prəˈvınʃəl/
/prəˈvınʃəˌlızəm/",j," adj 
 noun "
6406,decrease,"/dıˈkriːs/
/ˈdiːˌkriːs/",n," adj 
 adv 
 noun 
 verb "
6407,exaggerate,"/ıgˈzæʤəˌreıt/
/ıgˌzæʤəˈreıʃən/
/ıgˈzæʤəˌreıtɚ/",v," adj 
 adv 
 noun 
 verb "
6408,reactor,/riˈæktɚ/,n, noun 
6409,oyster,/ˈoıstɚ/,n, noun 
6410,decisive,/dıˈsaısıv/,j," adj 
 adv 
 noun "
6411,curl,/ˈkɚl/,n," noun 
 verb "
6412,arch,/ˈɑɚʧ/,n," adj 
 adv 
 noun 
 verb "
6413,satisfying,,j," adj 
 adv "
6414,visually,,r, adv 
6415,seventeen,"/ˌsɛvənˈtiːn/
/ˌsɛvənˈtiːnθ/",m," adj 
 adv 
 noun 
 pronoun "
6416,wage,/ˈweıʤ/,v," noun 
 verb "
6417,volcano,/vɑlˈkeınoʊ/,n, noun 
6418,desert,"/ˈdɛzɚt/
/dıˈzɚt/
/dıˈzɚʃən/",v," adj 
 noun 
 verb "
6419,greeting,,n, noun 
6420,jealous,/ˈʤɛləs/,j," adj 
 adv "
6421,chuckle,/ˈʧʌkl̩/,v," noun 
 verb "
6422,molecular,/məˈlɛkjəlɚ/,j, adj 
6423,pasture,"/ˈpæsʧɚ, Brit ˈpɑːsʧə/",n," noun 
 verb "
6424,swamp,"/ˈswɑːmp/
/ˈswɑːmpi/",n," adj 
 noun 
 verb "
6425,rebellion,/rıˈbɛljən/,n, noun 
6426,sleeping,,n,
6427,team,/ˈtiːm/,v," noun 
 verb "
6428,standardized,,j,
6429,dash,/ˈdæʃ/,n," noun 
 verb "
6430,constituency,/kənˈstıʧəwənsi/,n, noun 
6431,communist,/ˈkɑːmjənıst/,j," adj 
 noun "
6432,steering,,n, noun 
6433,awesome,/ˈɑːsəm/,j," adj 
 adv 
 noun "
6434,coming,/ˈkʌmıŋ/,n," adj 
 noun "
6435,lesbian,"/ˈlɛzbijən/
/ˈlɛzbijəˌnızəm/",n," adj 
 noun "
6436,evidently,"/ˈɛvədəntli, ˌɛvəˈdɛntli/",r, adv 
6437,bait,/ˈbeıt/,n," noun 
 verb "
6438,sore,/ˈsoɚ/,j," adj 
 noun "
6439,map,/ˈmæp/,v," noun 
 verb "
6440,deliberate,"/dıˈlıbərət/
/dıˈlıbəˌreıt/",j," adj 
 verb "
6441,embargo,/ımˈbɑɚgoʊ/,n," noun 
 verb "
6442,novelist,/ˈnɑːvəlıst/,n, noun 
6443,reef,/ˈriːf/,n, noun 
6444,fictional,/ˈfıkʃənl̩/,j, adj 
6445,blend,/ˈblɛnd/,n," noun 
 verb "
6446,usage,/ˈjuːsıʤ/,n, noun 
6447,boost,/ˈbuːst/,n," noun 
 verb "
6448,registered,,j, adj 
6449,erect,"/ıˈrɛkt/
/ıˈrɛktnəs/",v," adj 
 adv 
 noun 
 verb "
6450,oath,"/ˈoʊθ/
/ˈoʊðz/",n, noun 
6451,efficiently,,r, adv 
6452,deficiency,/dıˈfıʃənsi/,n, noun 
6453,antique,/ænˈtiːk/,n," adj 
 noun "
6454,nephew,/ˈnɛfju/,n, noun 
6455,glare,/ˈgleɚ/,v," noun 
 verb "
6456,implant,"/ımˈplænt/
/ımˈplæntəbəl/
/ˌımˌplænˈteıʃən/
/ˈımˌplænt/",n," adj 
 noun 
 verb "
6457,dietary,"/ˈdajəˌteri, Brit ˈdajətri/",j, adj 
6458,blur,"/ˈblɚ/
/ˈblɚri/",v," adj 
 noun 
 verb "
6459,middle-aged,/ˌmıdl̩ˈeıʤd/,j, adj 
6460,fertilizer,/ˈfɚtəˌlaızɚ/,n, noun 
6461,fairy,"/ˈferi/
/ˈferiˌlaık/",n," adj 
 noun "
6462,vintage,/ˈvıntıʤ/,n," adj 
 noun "
6463,freezing,,j,
6464,altitude,"/ˈæltəˌtuːd, Brit ˈæltəˌtjuːd/",n, noun 
6465,subscale,,n,
6466,breed,"/ˈbriːd/
/ˈbrɛd/",n," noun 
 verb "
6467,nationwide,/ˌneıʃənˈwaıd/,j," adj 
 adv "
6468,protected,,j, adj 
6469,squint,/ˈskwınt/,v," noun 
 verb "
6470,five-year,,j,
