rank,words,phonetic,coca_speech,WB_speech
4901,spy,/ˈspaı/,n," noun 
 verb "
4902,slot,/ˈslɑːt/,n," noun 
 verb "
4903,riot,/ˈrajət/,n," noun 
 verb "
4904,nutrient,"/ˈnuːtrijənt, Brit ˈnjuːtrijənt/",n," adj 
 noun "
4905,citizenship,/ˈsıtəzənˌʃıp/,n, noun 
4906,severely,,r, adv 
4907,sovereignty,/ˈsɑːvrənti/,n, noun 
4908,ridge,/ˈrıʤ/,n, noun 
4909,brave,/ˈbreıv/,j," adj 
 adv 
 noun 
 verb "
4910,lighting,/ˈlaıtıŋ/,n, noun 
4911,specify,/ˈspɛsəˌfaı/,v, verb 
4912,contributor,/kənˈtrıbjətɚ/,n, noun 
4913,frustrate,/ˈfrʌˌstreıt/,v, verb 
4914,crowd,/ˈkraʊd/,v," noun 
 verb "
4915,articulate,"/ɑɚˈtıkjələt/
/ɑɚˈtıkjəˌleıt/",v," adj 
 adv 
 noun 
 verb "
4916,importantly,/ımˈpoɚtn̩tli/,r, adv 
4917,transit,/ˈtrænsət/,n, noun 
4918,dense,/ˈdɛns/,j," adj 
 adv 
 noun "
4919,seminar,/ˈsɛməˌnɑɚ/,n, noun 
4920,electronics,/ıˌlɛkˈtrɑːnıks/,n, noun 
4921,sunny,/ˈsʌni/,j, adj 
4922,shorts [PL],,n,
4923,swell,"/ˈswɛl/
/ˈswoʊlən/",v," adj 
 noun 
 verb "
4924,accusation,/ˌækjəˈzeıʃən/,n, noun 
4925,soften,/ˈsɑːfən/,v, verb 
4926,photograph,"/ˈfoʊtəˌgræf, Brit ˈfəʊtəˌgrɑːf/",v," noun 
 verb "
4927,straighten,"/ˈstreıtn̩/
/ˈstreıtn̩ɚ/",v," noun 
 verb "
4928,terribly,/ˈterəbli/,r, adv 
4929,cue,/ˈkjuː/,n," noun 
 verb "
4930,sudden,"/ˈsʌdn̩/
/ˈsʌdn̩nəs/",r," adj 
 noun "
4931,bride,/ˈbraıd/,n, noun 
4932,biography,"/baıˈɑːgrəfi/
/baıˈɑːgrəfɚ/",n, noun 
4933,hazard,/ˈhæzɚd/,n," noun 
 verb "
4934,compelling,/kəmˈpɛlıŋ/,j," adj 
 adv "
4935,seldom,/ˈsɛldəm/,r, adv 
4936,tile,/ˈtajəl/,n," adj 
 noun 
 verb "
4937,economically,/ˌɛkəˈnɑːmıkli/,r, adv 
4938,honestly,/ˈɑːnəstli/,r, adv 
4939,troubled,,j, adj 
