rank,words,phonetic,coca_speech,WB_speech
5701,interpreter,/ınˈtɚprətɚ/,n, noun 
5702,indictment,/ınˈdaıtmənt/,n, noun 
5703,current,/ˈkɚrənt/,n," adj 
 adv 
 noun "
5704,planned,,j,
5705,encompass,/ınˈkʌmpəs/,v, verb 
5706,collision,/kəˈlıʒən/,n, noun 
5707,calf,"/ˈkæf, Brit ˈkɑːf/
/ˈkævz, Brit ˈkɑːvz/",n, noun 
5708,clan,/ˈklæn/,n, noun 
5709,verify,"/ˈverəˌfaı/
/ˌverəˈfajəbəl/
/ˌverəfəˈkeıʃən/",v," adj 
 noun 
 verb "
5710,creek,/ˈkriːk/,n, noun 
5711,nursery,/ˈnɚsəri/,n, noun 
5712,skillet,/ˈskılət/,n, noun 
5713,boxing,/ˈbɑːksıŋ/,n, noun 
5714,faction,"/ˈfækʃən/
/ˈfækʃənl̩/
/ˈfækʃənəˌlızəm/",n," adj 
 noun "
5715,diplomacy,/dəˈploʊməsi/,n, noun 
5716,spice,/ˈspaıs/,n," noun 
 verb "
5717,alert,/əˈlɚt/,j," adj 
 adv 
 noun 
 verb "
5718,confused,"/kənˈfjuːzd/
/kənˈfjuːzədli/",j," adj 
 adv "
5719,mat,/ˈmæt/,n, noun 
5720,hop,/ˈhɑːp/,v," noun 
 verb "
5721,immense,/ıˈmɛns/,j," adj 
 adv "
5722,sixty,"/ˈsıksti/
/ˈsıkstijəθ/",m," adj 
 noun 
 pronoun "
5723,thirteen,"/ˌθɚˈtiːn/
/ˌθɚˈtiːnθ/",m," adj 
 adv 
 noun 
 pronoun "
5724,African-American,/ˌæfrıkənəˈmerıkən/,n," adj 
 noun "
5725,ashamed,/əˈʃeımd/,j, adj 
5726,bitch,/ˈbıʧ/,n," noun 
 verb "
5727,dean,"/ˈdiːn/
/ˈdiːnˌʃıp/",n, noun 
5728,afterwards,,r,
5729,independently,,r, adv 
5730,instrumental,"/ˌınstrəˈmɛntl̩/
/ˌınstrəˈmɛntl̩i/",j," adj 
 adv "
5731,noble,"/ˈnoʊbəl/
/ˈnoʊbli/",j," adj 
 adv 
 noun "
5732,aftermath,"/ˈæftɚˌmæθ, Brit ˈɑːftəˌmæθ/",n, noun 
5733,millennium,"/məˈlɛnijəm/
/-nijə/
/məˈlɛnijəl/",n," adj 
 noun "
5734,gasp,"/ˈgæsp, Brit ˈgɑːsp/",v," noun 
 verb "
5735,select,/səˈlɛkt/,j," adj 
 verb "
5736,astronaut,/ˈæstrəˌnɑːt/,n, noun 
5737,crust,/ˈkrʌst/,n, noun 
5738,useless,/ˈjuːsləs/,j," adj 
 adv 
 noun "
5739,reproduction,/ˌriːprəˈdʌkʃən/,n, noun 
5740,burn,"/ˈbɚn/
/ˈbɚnd/
/ˈbɚnt/
/ˈbɚnəbəl/",n," adj 
 noun 
 verb "
5741,flu,/ˈfluː/,n, noun 
5742,embarrassing,,j, adj 
5743,altar,/ˈɑːltɚ/,n, noun 
5744,umbrella,/ˌʌmˈbrɛlə/,n, noun 
5745,enrollment,/ınˈroʊlmənt/,n, noun 
5746,unconscious,/ˌʌnˈkɑːnʃəs/,j," adj 
 adv 
 noun "
5747,listing,/ˈlıstıŋ/,n, noun 
5748,mosquito,/məˈskiːtoʊ/,n, noun 
5749,intimacy,/ˈıntəməsi/,n, noun 
5750,divert,/dəˈvɚt/,v," adj 
 verb "
5751,vine,/ˈvaın/,n, noun 
5752,guardian,"/ˈgɑɚdijən/
/ˈgɑɚdijənˌʃıp/",n, noun 
5753,obey,/oʊˈbeı/,v, verb 
5754,thoughtful,"/ˈθɑːtfəl/
/ˈθɑːtfəli/",j," adj 
 adv 
 noun "
5755,shocked,,j, adj 
5756,tech,/ˈtɛk/,n, noun 
