rank,words,phonetic,coca_speech,WB_speech
16901,cheeseburger,/ˈʧiːzˌbɚgɚ/,n, noun 
16902,blue-green,,j,
16903,curbside,/ˈkɚbˌsaıd/,n, noun 
16904,kiln,/ˈkıln/,n, noun 
16905,dissimilar,"/dısˈsıməlɚ/
/dısˌsıməˈlerəti/",j," adj 
 noun "
16906,abatement,/əˈbeıtmənt/,n, noun 
16907,Mexican-American,,j,
16908,deluge,/ˈdɛlˌjuːʤ/,n," noun 
 verb "
16909,how-to,/ˈhaʊˈtuː/,j," adj 
 noun "
16910,bead,/ˈbiːd/,v, noun 
16911,heartache,/ˈhɑɚtˌeık/,n, noun 
16912,airspace,/ˈeɚˌspeıs/,n, noun 
16913,hated,Main entry:,j,
16914,manicure,/ˈmænəˌkjɚ/,n," adj 
 noun 
 verb "
16915,raven,/ˈreıvən/,n," adj 
 noun "
16916,storybook,/ˈstoriˌbʊk/,n," adj 
 noun "
16917,cleanly,/ˈklɛnli/,r, adv 
16918,rabid,/ˈræbəd/,j," adj 
 adv "
16919,wing,"/ˈwıŋ/
/ˈwıŋˌlaık/",v," adj 
 noun 
 verb "
16920,indecent,/ınˈdiːsn̩t/,j," adj 
 adv "
16921,deconstruction,"/ˌdiːkənˈstrʌkʃən/
/ˌdiːkənˈstrʌkt/",n," noun 
 verb "
16922,dandelion,/ˈdændəˌlajən/,n, noun 
16923,shuttered,,j, adj 
16924,settled,,j, adj 
16925,buttress,/ˈbʌtrəs/,v," noun 
 verb "
16926,cacophony,"/kæˈkɑːfəni/
/kæˈkɑːfənəs/",n," adj 
 noun "
16927,ground-based,,j,
16928,long-running,,j,
16929,detest,/dıˈtɛst/,v, verb 
16930,wager,/ˈweıʤɚ/,v," noun 
 verb "
16931,woolly,"/ˈwʊli/
/ˈwʊli/",j," adj 
 noun "
16932,fervently,,r, adv 
16933,roost,/ˈruːst/,v," noun 
 verb "
16934,subversion,/səbˈvɚʒən/,n, noun 
16935,virtuoso,"/ˌvɚʧuˈoʊsoʊ/
/-si/",n," adj 
 noun "
16936,mutate,/ˈmjuːˌteıt/,v, verb 
16937,all-night,/ˈɑːlˈnaıt/,j, adj 
16938,burdensome,/ˈbɚdn̩səm/,j, adj 
16939,sauna,/ˈsɑːnə/,n, noun 
16940,unattended,/ˌʌnəˈtɛndəd/,j, adj 
16941,lightness,/ˈlaıtnəs/,n, noun 
16942,invading,,j,
16943,spotless,/ˈspɑːtləs/,j," adj 
 adv "
16944,rousing,,j, adj 
16945,upsetting,,j, adj 
16946,tote,"/ˈtoʊt/
/ˈtoʊtɚ/",n," noun 
 verb "
