rank,words,phonetic,coca_speech,WB_speech
9701,dealership,/ˈdiːlɚˌʃıp/,n, noun 
9702,donkey,/ˈdɑːŋki/,n, noun 
9703,locus,"/ˈloʊkəs/
/ˈloʊˌsaı/",n, noun 
9704,camp,"/ˈkæmp/
/ˈkæmpəli/
/ˈkæmpinəs/
/ˈkæmpi/",v," adj 
 adv 
 noun 
 verb "
9705,blueberry,/ˈbluːˌberi/,n, noun 
9706,groom,/ˈgruːm/,n," noun 
 verb "
9707,transcribe,/trænˈskraıb/,v," noun 
 verb "
9708,vicinity,/vəˈsınəti/,n, noun 
9709,motionless,/ˈmoʊʃənləs/,j, adj 
9710,rebel,"/ˈrɛbəl/
/rıˈbɛl/",v," noun 
 verb "
9711,humility,/hjuˈmıləti/,n, noun 
9712,pleasing,,j," adj 
 adv "
9713,billionaire,/ˌbıljəˈneɚ/,n, noun 
9714,tickle,"/ˈtıkəl/
/ˈtıkəlɚ/",v," noun 
 verb "
9715,audio,/ˈɑːdiˌoʊ/,n," adj 
 noun "
9716,jockey,/ˈʤɑːki/,n," noun 
 verb "
9717,mango,/ˈmæŋgoʊ/,n, noun 
9718,stuck,/ˈstʌk/,j, adj 
9719,limp,/ˈlımp/,v," adj 
 adv 
 noun 
 verb "
9720,biotechnology,"/ˌbajoʊtɛkˈnɑːləʤi/
/ˌbajoʊˌtɛknəˈlɑːʤıkəl/",n," adj 
 noun "
9721,polish,,n,
9722,key,/ˈkiː/,v," adj 
 noun 
 verb "
9723,traveling,/ˈtrævəlıŋ/,j, adj 
9724,bony,/ˈboʊni/,j, adj 
9725,anthem,"/ˈænθəm/
/ˌænˈθiːmık/",n," adj 
 noun "
9726,vanity,/ˈvænəti/,n, noun 
9727,scour,/ˈskawɚ/,v," adj 
 verb "
9728,caffeine,"/kæˈfiːn, Brit ˈkæˌfiːn/",n, noun 
9729,dilute,"/daıˈluːt/
/daıˈluːʃən/",v," adj 
 noun 
 verb "
9730,televised,Main entry:,j,
9731,twig,"/ˈtwıg/
/ˈtwıgi/",n," adj 
 noun 
 verb "
9732,throughout,/θruˈaʊt/,r," adv 
 prep "
9733,bulky,/ˈbʌlki/,j," adj 
 noun "
9734,freshwater,/ˈfrɛʃˈwɑːtɚ/,j, adj 
9735,outdoors,/ˌaʊtˈdoɚz/,n," adv 
 noun "
9736,Cherokee,/ˈʧerəki/,n, noun 
9737,skyline,/ˈskaıˌlaın/,n, noun 
9738,repeat,"/rıˈpiːt/
/rıˈpiːt, ˈriːˌpiːt/",n," noun 
 verb "
9739,waterway,/ˈwɑːtɚˌweı/,n, noun 
9740,kite,/ˈkaıt/,n, noun 
9741,ultraviolet,/ˌʌltrəˈvajələt/,j, adj 
9742,wizard,/ˈwızɚd/,n, noun 
9743,ascend,/əˈsɛnd/,v, verb 
9744,borrower,/ˈbɑrəwɚ/,n, noun 
9745,exempt,/ıgˈzɛmpt/,v," adj 
 verb "
9746,compress,"/kəmˈprɛs/
/kəmˈprɛsəbəl/
/kəmˈprɛʃən/
/ˈkɑːmˌprɛs/",v," adj 
 noun 
 verb "
9747,mortal,"/ˈmoɚtl̩/
/ˈmoɚtl̩i/",j," adj 
 adv 
 noun "
9748,ashore,/əˈʃoɚ/,r, adv 
9749,downhill,"/ˌdaʊnˈhıl/
/ˈdaʊnˌhıl/
/ˈdaʊnˌhıl/",r," adj 
 adv 
 noun "
9750,pageant,/ˈpæʤənt/,n, noun 
9751,eldest,/ˈɛldəst/,j, adj 
9752,overshadow,/ˌoʊvɚˈʃædoʊ/,v, verb 
9753,limiting,/ˈlımətıŋ/,j, adj 
9754,sight,/ˈsaıt/,v," noun 
 verb "
9755,rectangular,/rɛkˈtæŋgjəlɚ/,j, adj 
9756,best-known,,j,
9757,lunge,/ˈlʌnʤ/,v," noun 
 verb "
9758,unhealthy,"/ˌʌnˈhɛlθi/
/ˌʌnˈhɛlθəli/",j," adj 
 adv "
9759,reed,/ˈriːd/,n, noun 
