rank,words,phonetic,coca_speech,WB_speech
4001,performer,/pɚˈfoɚmɚ/,n, noun 
4002,intent,/ınˈtɛnt/,n," adj 
 adv 
 noun "
4003,isolate,/ˈaısəˌleıt/,v, verb 
4004,pump,/ˈpʌmp/,v," noun 
 verb "
4005,inventory,"/ˈınvənˌtori, Brit ˈınvəntri/",n," noun 
 verb "
4006,productive,/prəˈdʌktıv/,j," adj 
 adv "
4007,assembly,/əˈsɛmbli/,n, noun 
4008,civic,/ˈsıvık/,j, adj 
4009,silk,/ˈsılk/,n, noun 
4010,magnitude,"/ˈmægnəˌtuːd, Brit ˈmægnəˌtjuːd/",n, noun 
4011,steep,/ˈstiːp/,j," adj 
 adv 
 noun 
 verb "
4012,hostage,/ˈhɑːstıʤ/,n, noun 
4013,collector,/kəˈlɛktɚ/,n, noun 
4014,popularity,/ˌpɑːpjəˈlerəti/,n, noun 
4015,kiss,"/ˈkıs/
/ˈkısəbəl/",n," adj 
 noun 
 verb "
4016,alien,/ˈeılijən/,n," adj 
 noun "
4017,dynamic,"/daıˈnæmık/
/daıˈnæmıkli/",j," adj 
 adv 
 noun "
4018,scary,"/ˈskeri/
/ˈskerəli/",j," adj 
 adv 
 noun "
4019,equation,/ıˈkweıʒən/,n, noun 
4020,angel,"/ˈeınʤəl/
/ænˈʤɛlık/
/ænˈʤɛlıkli/",n," adj 
 adv 
 noun "
4021,switch,/ˈswıʧ/,n," noun 
 verb "
4022,offering,/ˈɑːfərıŋ/,n, noun 
4023,rage,/ˈreıʤ/,n," noun 
 verb "
4024,photography,/fəˈtɑːgrəfi/,n, noun 
4025,repair,"/rıˈpeɚ/
/rıˈperəbəl/
/rıˈperɚ/",v," adj 
 noun 
 verb "
4026,toilet,/ˈtoılət/,n, noun 
4027,disappointed,/ˌdısəˈpoıntəd/,j, adj 
4028,precious,/ˈprɛʃəs/,j," adj 
 adv 
 noun "
4029,prohibit,/proʊˈhıbət/,v, verb 
4030,representative,/ˌrɛprıˈzɛntətıv/,j," adj 
 noun "
4031,content,"/ˈkɑːnˌtɛnt/
/kənˈtɛnt/
/kənˈtɛnt/
/kənˈtɛnt/",j," adj 
 noun 
 verb "
4032,realistic,"/ˌriːjəˈlıstık/
/ˌriːjəˈlıstıkli/",j," adj 
 adv "
4033,Russian,/ˈrʌʃən/,n," adj 
 noun "
4034,hidden,,j, adj 
4035,command,/kəˈmænd/,v," noun 
 verb "
4036,tender,/ˈtɛndɚ/,j," adj 
 adv 
 noun 
 verb "
4037,wake,"/ˈweık/
/ˈwoʊk/
/ˈweıkt/
/ˈwoʊkən/",n," noun 
 verb "
4038,gathering,/ˈgæðərıŋ/,n, noun 
4039,outstanding,/aʊtˈstændıŋ/,j," adj 
 adv "
4040,stumble,"/ˈstʌmbəl/
/ˈstʌmbəlɚ/",v," noun 
 verb "
4041,lonely,"/ˈloʊnli/
/ˈloʊnlinəs/",j," adj 
 noun "
4042,automobile,/ˌɑːtəmoʊˈbiːl/,n, noun 
4043,artificial,"/ˌɑɚtəˈfıʃl̩/
/ˌɑɚtəˌfıʃiˈæləti/",j," adj 
 adv 
 noun "
4044,dawn,/ˈdɑːn/,n," noun 
 verb "
4045,abstract,"/æbˈstrækt, ˈæbˌstrækt/
/æbˈstræktli/
/æbˈstræktnəs/
/ˈæbˌstrækt/
/æbˈstrækt/",j," adj 
 adv 
 noun 
 verb "
