rank,words,phonetic,coca_speech,WB_speech
14101,primitive,/ˈprımətıv/,n," adj 
 adv 
 noun "
14102,crevice,/ˈkrɛvəs/,n, noun 
14103,pragmatism,"/ˈprægməˌtızəm/
/ˈprægmətıst/",n, noun 
14104,predicate,"/ˈprɛdəˌkeıt/
/ˈprɛdəkət/
/ˈprɛdəkət/",v," adj 
 noun 
 verb "
14105,token,/ˈtoʊkən/,j," adj 
 noun "
14106,substrate,"substrates
(= chemical made by living cells) ",n,
14107,forefinger,/ˈfoɚˌfıŋgɚ/,n, noun 
14108,benefactor,/ˈbɛnəˌfæktɚ/,n, noun 
14109,morphine,/ˈmoɚˌfiːn/,n, noun 
14110,questioning,,j," adj 
 adv 
 noun "
14111,jumping,,j,
14112,inlet,/ˈınˌlɛt/,n, noun 
14113,coffer [PL],,n,
14114,rough,/ˈrʌf/,v," adj 
 adv 
 noun 
 verb "
14115,enlargement,/ınˈlɑɚʤmənt/,n, noun 
14116,homemaker,"/ˈhoʊmˌmeıkɚ/
/ˈhoʊmˌmeıkıŋ/",n, noun 
14117,tacit,/ˈtæsət/,j," adj 
 adv "
14118,outgrow,"/ˌaʊtˈgroʊ/
/-ˈgruː/
/-ˈgroʊn/",v, verb 
14119,Buddhist,"/ˈbuːdıst, ˈbʊdıst/",n," adj 
 noun "
14120,agreeable,"/əˈgriːjəbəl/
/əˈgriːjəbli/",j," adj 
 adv 
 noun "
14121,brownie,/ˈbraʊni/,n, noun 
14122,controlling,,j, adj 
14123,brunch,/ˈbrʌnʧ/,n, noun 
14124,stave,"/ˈsteıv/
/ˈstoʊv/",v," noun 
 verb "
14125,allegory,"/ˈæləˌgori, Brit ˈæləgri/
/ˌæləˈgorıkəɬ/
/ˌæləˈgorıkli/",n," adj 
 adv 
 noun "
14126,proverbial,/prəˈvɚbijəl/,j," adj 
 adv "
14127,inverted,Main entry:,j,
14128,brunt,/ˈbrʌnt/,n, noun 
14129,interchange,"/ˈıntɚˌʧeınʤ/
/ˌıntɚˈʧeınʤ/",n," noun 
 verb "
14130,unlucky,/ˌʌnˈlʌki/,j, adj 
14131,rusted,,j,
14132,madly,/ˈmædli/,r, adv 
14133,abolition,/ˌæbəˈlıʃn̩/,n, noun 
14134,affliction,/əˈflıkʃən/,n, noun 
14135,melancholy,/ˈmɛlənˌkɑːli/,j," adj 
 noun "
14136,brat,"/ˈbræt/
/ˈbræti/",n," adj 
 noun "
14137,artistry,/ˈɑɚtəstri/,n, noun 
14138,propriety,/prəˈprajəti/,n, noun 
14139,cooker,/ˈkʊkɚ/,n, noun 
14140,freckle,/ˈfrɛkəl/,n," adj 
 noun 
 verb "
14141,alcove,/ˈælˌkoʊv/,n, noun 
14142,shovel,/ˈʃʌvəl/,v," noun 
 verb "
14143,take-out,,n,
14144,cushion,/ˈkʊʃən/,v," adj 
 noun 
 verb "
14145,condense,/kənˈdɛns/,v, verb 
14146,unsolved,"/ˌʌnˈsɑːlvd/
/ˌʌnˈsɑːlvəbəl/",j, adj 
14147,penetrating,,j," adj 
 adv "
14148,wriggle,"/ˈrıgəl/
/ˈrıgli/",v," adj 
 verb "
14149,parting,/ˈpɑɚtıŋ/,n," adj 
 noun "
14150,nag,"/ˈnæg/
/ˈnægıŋ/",v," adj 
 noun 
 verb "
14151,restoring,,j,
14152,snowmobile,/ˈsnoʊmoʊˌbiːl/,n, noun 
14153,nervousness,,n, noun 
14154,impenetrable,"/ımˈpɛnətrəbəl/
/ımˌpɛnətrəˈbıləti/
/ımˈpɛnətrəbli/",j," adj 
 adv 
 noun "
14155,blocker,,n, noun 
14156,spoke,,n, noun 
14157,amber,/ˈæmbɚ/,j," adj 
 noun "
14158,outsource,/ˈaʊtˌsoɚs/,v," noun 
 verb "
14159,spooky,/ˈspuːki/,j, adj 
14160,giver,/ˈgıvɚ/,n, noun 
14161,critter,/ˈkrıtɚ/,n, noun 
14162,jar,/ˈʤɑɚ/,v," adj 
 noun 
 verb "
14163,one-day,,j,
14164,avant-garde,"/ˌɑːˌvɑːntˈgɑɚd, Brit ˌævɒŋˈgɑːd/
/ˌɑˌvɑntˈgɑɚdˌızəm, Brit ˌævɒŋˈgɑdˌızəm/
/ˌɑːˌvɑːntˈgɑɚdıst, Brit ˌævɒŋˈgɑːdıst/",j," adj 
 noun "
14165,symmetrical,"/səˈmɛtrıkəl/
/səˈmɛtrık/
/səˈmɛtrıkli/",j," adj 
 adv "
14166,violinist,/ˌvajəˈlınıst/,n, noun 
14167,elaboration,/ıˌlæbəˈreıʃən/,n, noun 
14168,divulge,/dəˈvʌlʤ/,v, verb 
14169,Portuguese,/ˌpoɚʧəˈgiːz/,n," adj 
 noun "
14170,oops,/ˈʊps/,u, interj 
14171,convincingly,,r, adv 
14172,reciprocity,/ˌrɛsəˈprɑːsəti/,n, noun 
14173,knockout,/ˈnɑːkˌaʊt/,n," adj 
 noun "
14174,retrace,/riˈtreıs/,v, verb 
14175,payback,/ˈpeıˌbæk/,n, noun 
