rank,words,phonetic,coca_speech,WB_speech
4601,supposedly,/səˈpoʊzədli/,r, adv 
4602,added,,j, adj 
4603,builder,/ˈbıldɚ/,n, noun 
4604,glimpse,/ˈglımps/,n," noun 
 verb "
4605,premise,/ˈprɛməs/,n, noun 
4606,specialty,/ˈspɛʃəlti/,n, noun 
4607,deem,/ˈdiːm/,v, verb 
4608,artifact,/ˈɑɚtıˌfækt/,n, noun 
4609,sneak,"/ˈsniːk/
/ˈsnʌk/",v," adj 
 noun 
 verb "
4610,monkey,/ˈmʌŋki/,n," noun 
 verb "
4611,mentor,/ˈmɛnˌtoɚ/,n," noun 
 verb "
4612,two-thirds,,m,
4613,listener,/ˈlısn̩ɚ/,n, noun 
4614,lightning,/ˈlaıtnıŋ/,n," adj 
 adv 
 noun "
4615,legally,/ˈliːgəli/,r, adv 
4616,sleeve,"/ˈsliːv/
/ˈsliːvd/
/ˈsliːvləs/",n," adj 
 noun "
4617,disappointment,/ˌdısəˈpoıntmənt/,n, noun 
4618,disturb,/dıˈstɚb/,v," adj 
 adv 
 verb "
4619,rib,/ˈrıb/,n," noun 
 verb "
4620,excessive,/ɛkˈsɛsıv/,j," adj 
 adv "
4621,high-tech,,j, noun 
4622,debris,"/dəˈbriː, Brit ˈdɛˌbriː/",n, noun 
4623,pile,/ˈpajəl/,v," noun 
 verb "
4624,rod,/ˈrɑːd/,n, noun 
4625,logical,"/ˈlɑːʤıkəl/
/ˈlɑːʤıkli/",j," adj 
 adv "
4626,liberal,"/ˈlıbərəl, ˈlıbrəl/
/ˈlıbərəli, ˈlıbrəli/",n," adj 
 adv 
 noun "
4627,ash,/ˈæʃ/,n, noun 
4628,socially,/ˈsoʊʃəli/,r, adv 
4629,parish,/ˈperıʃ/,n," adj 
 noun "
4630,slavery,/ˈsleıvəri/,n, noun 
4631,blank,/ˈblæŋk/,j," adj 
 adv 
 noun 
 verb "
4632,commodity,/kəˈmɑːdəti/,n, noun 
4633,cure,/ˈkjɚ/,n," noun 
 verb "
4634,mineral,/ˈmınərəl/,n, noun 
4635,hunger,/ˈhʌŋgɚ/,n," noun 
 verb "
4636,dying,/ˈdajıŋ/,j, adj 
4637,developmental,/diˌvɛləpˈmɛntl̩/,j," adj 
 adv "
4638,faster,,j,
4639,spare,/ˈspeɚ/,v," adj 
 adv 
 noun 
 verb "
4640,halfway,"/ˈhæfˈweı, Brit ˈhɑːfˈweı/",r," adj 
 adv "
4641,cure,/ˈkjɚ/,v," noun 
 verb "
4642,equality,/ıˈkwɑːləti/,n, noun 
4643,cemetery,"/ˈsɛməˌteri, Brit ˈsɛmətri/",n, noun 
4644,harassment,"/həˈræsmənt, ˈherəsmənt/",n, noun 
4645,deliberately,/dıˈlıbərətli/,r, adv 
4646,fame,/ˈfeım/,n, noun 
4647,regret,/rıˈgrɛt/,v," noun 
 verb "
4648,striking,/ˈstraıkıŋ/,j," adj 
 adv "
4649,likelihood,/ˈlaıkliˌhʊd/,n, noun 
4650,carrot,/ˈkerət/,n, noun 
4651,atop,/əˈtɑːp/,i, prep 
4652,toll,/ˈtoʊl/,n," noun 
 verb "
4653,rim,"/ˈrım/
/ˈrımləs/",n," adj 
 noun 
 verb "
4654,embarrassed,,j, adj 
4655,fucking,/ˈfʌkıŋ/,j," adj 
 adv "
4656,cling,"/ˈklıŋ/
/ˈklʌŋ/
/ˈklıŋi/",v," adj 
 verb "
4657,isolated,,j, adj 
4658,blink,/ˈblıŋk/,v," noun 
 verb "
4659,suspicious,/səˈspıʃəs/,j," adj 
 adv "
4660,wheelchair,/ˈwiːlˌʧeɚ/,n, noun 
4661,squad,/ˈskwɑːd/,n, noun 
4662,eligible,"/ˈɛləʤəbəl/
/ˌɛləjəˈbıləti/",j," adj 
 noun "
4663,processor,/ˈprɑːˌsɛsɚ/,n, noun 
4664,plunge,/ˈplʌnʤ/,v," noun 
 verb "
4665,this,"/ˈðıs, ðəs/
/ˈðiːz/
/ˈðıs/",r," adj 
 adv 
 pronoun "
4666,sponsor,/ˈspɑːnsɚ/,n," noun 
 verb "
4667,grin,/ˈgrın/,n," noun 
 verb "
4668,color,/ˈkʌlɚ/,v," noun 
 verb "
4669,demographic,/ˌdɛməˈgræfık/,j," adj 
 noun "
4670,rain,/ˈreın/,v," adj 
 noun 
 verb "
4671,chill,/ˈʧıl/,n," adj 
 noun 
 verb "
4672,refuge,/ˈrɛˌfjuːʤ/,n, noun 
4673,steer,/ˈstiɚ/,v," noun 
 verb "
4674,legislator,"/ˈlɛʤəˌsleıˌtoɚ, ˈlɛʤəˌsleıtɚ/",n, noun 
4675,rally,/ˈræli/,n," noun 
 verb "
4676,programming,/ˈproʊˌgræmıŋ/,n, noun 
4677,cheer,/ˈʧiɚ/,v," noun 
 verb "
4678,outlet,/ˈaʊtˌlɛt/,n, noun 
4679,intact,/ınˈtækt/,j, adj 
4680,vendor,/ˈvɛndɚ/,n, noun 
4681,thrive,"/ˈθraıv/
/ˈθroʊv/
/ˈθrıvən/
/ˈθraıvıŋ/",v," adj 
 verb "
4682,peanut,/ˈpiːˌnʌt/,n, noun 
4683,chew,"/ˈʧuː/
/ˈʧuːwəbəl/",v," adj 
 noun 
 verb "
4684,elaborate,"/ıˈlæbərət/
/ıˈlæbəˌreıt/
/ıˌlæbəˈreıʃən/",j," adj 
 adv 
 noun 
 verb "
4685,intellectual,"/ˌıntəˈlɛkʧəwəl/
/ˌıntəˈlɛkʧəwəli/",n," adj 
 adv 
 noun "
4686,conception,/kənˈsɛpʃən/,n, noun 
4687,auction,/ˈɑːkʃən/,n," noun 
 verb "
4688,steak,/ˈsteık/,n, noun 
4689,comply,/kəmˈplaı/,v, verb 
4690,triumph,/ˈtrajəmf/,n," noun 
 verb "
4691,shareholder,/ˈʃeɚˌhoʊldɚ/,n, noun 
4692,comparable,"/ˈkɑːmpərəbəl/
/ˌkɑːmpərəˈbıləti/
/ˈkɑːmpərəbli/",j," adj 
 adv 
 noun "
4693,transport,"/ˌtrænsˈpoɚt/
/ˌtrænsˈpoɚtəbəl/
/ˈtrænsˌpoɚt/",v," adj 
 noun 
 verb "
4694,conscience,/ˈkɑːnʃəns/,n, noun 
4695,calculation,/ˌkælkjəˈleıʃən/,n, noun 
4696,considerably,/kənˈsıdɚrəbli/,r, adv 
4697,interval,/ˈıntɚvəl/,n, noun 
