rank,words,phonetic,coca_speech,WB_speech
8901,nuisance,"/ˈnuːsn̩s, Brit ˈnjuːsn̩s/",n, noun 
8902,ailment,/ˈeılmənt/,n, noun 
8903,tier,/ˈtiɚ/,n, noun 
8904,heater,/ˈhiːtɚ/,n, noun 
8905,upgrade,"/ˌʌpˈgreıd/
/ˌʌpˈgreıdəbəl/
/ˈʌpˌgreıd/",n," adj 
 noun 
 verb "
8906,reunite,/ˌriːjʊˈnaıt/,v, verb 
8907,fugitive,/ˈfjuːʤətıv/,n," adj 
 noun "
8908,recorded,,j,
8909,intrusion,/ınˈtruːʒən/,n, noun 
8910,versatile,"/ˈvɚsətl̩, Brit ˈvəːsəˌtajəl/
/ˌvɚsəˈtıləti/",j," adj 
 noun "
8911,caucus,/ˈkɑːkəs/,n," noun 
 verb "
8912,whore,/ˈhoɚ/,n, noun 
8913,dizzy,"/ˈdızi/
/ˈdızəli/
/ˈdızinəs/",j," adj 
 adv 
 noun "
8914,Lutheran,/ˈluːθərən/,j," adj 
 noun "
8915,unchanged,/ˌʌnˈʧeınʤd/,j, adj 
8916,rumble,/ˈrʌmbəl/,v," noun 
 verb "
8917,hired,Main entry:,j,
8918,visualize,"/ˈvıʒəwəˌlaız/
/ˌvıʒəwələˈzeıʃən, Brit ˌvıʒəwəˌlaıˈzeıʃən/",v," noun 
 verb "
8919,battalion,/bəˈtæljən/,n, noun 
8920,president-elect,,n, noun 
8921,semiconductor,"/ˌsɛmikənˈdʌktɚ/
/ˌsɛmikənˈdʌktıŋ/",n," adj 
 noun "
8922,symphony,/ˈsımfəni/,n, noun 
8923,putt,/ˈpʌt/,n," noun 
 verb "
8924,Catholicism,/kəˈθɑːləˌsızəm/,n, noun 
8925,thirty-five,,m,
8926,growl,"/ˈgrawəl/
/ˈgraʊli/",v," adj 
 noun 
 verb "
8927,juicy,"/ˈʤuːsi/
/ˈʤuːsinəs/",j," adj 
 noun "
8928,purity,/ˈpjɚrəti/,n, noun 
8929,gel,/ˈʤɛl/,n," noun 
 verb "
8930,bank,/ˈbæŋk/,v," noun 
 verb "
8931,sag,/ˈsæg/,v," noun 
 verb "
8932,following,/ˈfɑːləwıŋ/,i," adj 
 noun 
 prep 
 pronoun "
8933,intentional,/ınˈtɛnʃənl̩/,j," adj 
 adv "
8934,contestant,/kənˈtɛstənt/,n, noun 
8935,vomit,/ˈvɑːmət/,v," noun 
 verb "
8936,raid,/ˈreıd/,v," adj 
 noun 
 verb "
8937,wear,"/ˈweɚ/
/ˈwoɚ/
/ˈwoɚn/",n," noun 
 verb "
8938,brokerage,/ˈbroʊkərıʤ/,n, noun 
8939,frantically,/ˈfræntıkli/,r, adv 
8940,reiterate,"/riˈıtəˌreıt/
/riˌıtəˈreıʃən/",v," noun 
 verb "
8941,exterior,/ɛkˈstirijɚ/,n," adj 
 noun "
8942,rhythmic,"/ˈrıðmık/
/ˈrıðmıkəl/
/ˈrıðmıkli/",j," adj 
 adv "
8943,makeshift,/ˈmeıkˌʃıft/,j, adj 
8944,endlessly,,r, adv 
8945,clutch,/ˈklʌʧ/,n," adj 
 noun 
 verb "
8946,delightful,/dıˈlaıtfəl/,j," adj 
 adv "
8947,skeptic,/ˈskɛptık/,n, noun 
8948,buffer,/ˈbʌfɚ/,n," noun 
 verb "
8949,conditioner,/kənˈdıʃənɚ/,n, noun 
8950,anticipated,,j,
8951,handgun,/ˈhændˌgʌn/,n, noun 
8952,covert,/ˈkoʊvɚt/,j," adj 
 adv 
 noun "
8953,wrongdoing,/ˈrɑːŋˌduːwıŋ/,n, noun 
8954,aerobic,/ˌeɚˈoʊbık/,j, adj 
8955,same-sex,,j, adj 
8956,goodwill,/ˌgʊdˈwıl/,n, noun 
8957,candidacy,/ˈkændədəsi/,n, noun 
8958,perpetual,/pɚˈpɛʧəwəl/,j," adj 
 adv "
8959,baseman,,n,
8960,scout,/ˈskaʊt/,v," noun 
 verb "
8961,improvise,"/ˈımprəˌvaız/
/ımˌprɑːvəˈzeıʃən/
/ımˌprɑːvəˈzeıʃənl̩/
/ˌımprəˈvaızəˌtori, Brit ˌımprəˈvaızətri/
/ˈımprəˌvaızɚ/",v," adj 
 noun 
 verb "
8962,facet,"/ˈfæsət/
/ˈfæsətəd/",n," adj 
 noun "
8963,collegiate,/kəˈliːʤət/,j, adj 
8964,beckon,/ˈbɛkən/,v," adv 
 verb "
8965,assortment,/əˈsoɚtmənt/,n, noun 
8966,Navajo,/ˈnævəˌhoʊ/,n, noun 
8967,subside,/səbˈsaıd/,v, verb 
8968,illicit,/ıˈlısət/,j," adj 
 adv "
8969,Buddhist,"/ˈbuːdıst, ˈbʊdıst/",j," adj 
 noun "
8970,slipper,/ˈslıpɚ/,n, noun 
8971,three-dimensional,,j, adj 
8972,challenger,,n, noun 
8973,disarm,/dısˈɑɚm/,v, verb 
8974,quiz,/ˈkwız/,n," noun 
 verb "
8975,impede,/ımˈpiːd/,v, verb 
8976,freelance,/ˈfriːˌlæns/,n," adj 
 adv 
 verb "
8977,aerospace,/ˈeroʊˌspeıs/,n, noun 
8978,mole,"/ˈmoʊl/
/ˈmoʊleı/",n, noun 
8979,preoccupation,/ˌpriːˌɑːkjəˈpeıʃən/,n, noun 
8980,antibody,/ˈæntıˌbɑːdi/,n, noun 
8981,internally,,r, adv 
8982,geological,,j,
8983,clench,/ˈklɛnʧ/,v, verb 
8984,barren,/ˈberən/,j," adj 
 noun "
8985,suicidal,/ˌsuːwəˈsaıdl̩/,j, adj 
8986,needy,/ˈniːdi/,j," adj 
 noun "
8987,hinge,/ˈhınʤ/,n," noun 
 verb "
8988,chart,/ˈʧɑɚt/,v," noun 
 verb "
8989,petal,/ˈpɛtl̩/,n, noun 
8990,hierarchical,"/ˌhajəˈrɑɚkıkəl/
/ˌhajəˈrɑɚkık/",j, adj 
8991,graffiti,/grəˈfiːti/,n, noun 
8992,billing,/ˈbılıŋ/,n, noun 
8993,doom,/ˈduːm/,n," adj 
 noun 
 verb "
8994,outspoken,"/ˌaʊtˈspoʊkən/
/aʊtˈspoʊkənnəs/",j," adj 
 adv 
 noun "
8995,restricted,/rıˈstrıktəd/,j, adj 
8996,bob,"/ˈbɑːb/
/ˈbɑːb/",v," noun 
 verb "
8997,timetable,/ˈtaımˌteıbəl/,n," noun 
 verb "
8998,hypothesize,/ˌhaıˈpɑːθəˌsaız/,v, verb 
8999,wince,/ˈwıns/,v," noun 
 verb "
9000,hard-working,/ˈhɑɚdˈwɚkıŋ/,j, adj 
