rank,words,phonetic,coca_speech,WB_speech
9601,asshole,/ˈæsˌhoʊl/,n, noun 
9602,peel,/ˈpiːl/,n," noun 
 verb "
9603,unilateral,"/ˌjuːnıˈlætərəl/
/ˌjuːnıˈlætərəˌlızəm/",j," adj 
 adv 
 noun "
9604,dice,/ˈdaıs/,v," adj 
 noun 
 verb "
9605,braid,/ˈbreıd/,n," noun 
 verb "
9606,one-way,,j, adj 
9607,hustle,"/ˈhʌsəl/
/ˈhʌsəlıŋ/",v," noun 
 verb "
9608,ballad,/ˈbæləd/,n, noun 
9609,reshape,/riˈʃeıp/,v, verb 
9610,stud,/ˈstʌd/,n," noun 
 verb "
9611,barefoot,"/ˈbeɚˌfʊt/
/ˈbeɚˌfʊtəd/",j," adj 
 adv "
9612,posit,/ˈpɑːzət/,v, verb 
9613,ordinarily,"/ˌoɚdəˈnerəli, Brit ˈɔːdənrəli/",r, adv 
9614,tenor,/ˈtɛnɚ/,n," adj 
 noun "
9615,flavor,"/ˈfleıvɚ/
/ˈfleıvɚfəl/
/ˈfleıvɚləs/
/ˈfleıvɚsəm/",v," adj 
 noun 
 verb "
9616,platoon,/pləˈtuːn/,n, noun 
9617,placebo,/pləˈsiːboʊ/,n, noun 
9618,shady,/ˈʃeıdi/,j, adj 
9619,losing,,j, adj 
9620,ruthless,/ˈruːθləs/,j," adj 
 adv 
 noun "
9621,magician,/məˈʤıʃən/,n, noun 
9622,waver,"/ˈweıvɚ/
/ˈweıvɚrɚ/",v," noun 
 verb "
9623,emptiness,/ˈɛmptinəs/,n, noun 
9624,Egyptian,/ıˈʤıpʃən/,n," adj 
 noun "
9625,puff,/ˈpʌf/,v," adj 
 noun 
 verb "
9626,carcass,/ˈkɑɚkəs/,n, noun 
9627,cripple,/ˈkrıpəl/,v," adj 
 noun 
 verb "
9628,outlaw,/ˈaʊtˌlɑː/,v," noun 
 verb "
9629,state-of-the-art,,j, adj 
9630,ecstasy,/ˈɛkstəsi/,n, noun 
9631,radius,"/ˈreıdijəs/
/ˈreıdiˌaı/",n, noun 
9632,footing,/ˈfʊtıŋ/,n, noun 
9633,prophecy,/ˈprɑːfəsi/,n, noun 
9634,broom,/ˈbruːm/,n, noun 
9635,trendy,"/ˈtrɛndi/
/ˈtrɛndəli/
/ˈtrɛndinəs/",j," adj 
 adv 
 noun "
9636,man-made,/ˈmænˈmeıd/,j, adj 
9637,screenplay,/ˈskriːnˌpleı/,n, noun 
9638,unison,/ˈjuːnəsən/,n, noun 
9639,motorist,/ˈmoʊtərıst/,n, noun 
9640,unthinkable,/ˌʌnˈθıŋkəbəl/,j, adj 
9641,lining,/ˈlaınıŋ/,n, noun 
9642,grab,/ˈgræb/,n," noun 
 verb "
9643,beet,/ˈbiːt/,n, noun 
9644,framed,,j,
9645,banish,"/ˈbænıʃ/
/ˈbænıʃmənt/",v," noun 
 verb "
9646,gloom,/ˈgluːm/,n, noun 
9647,salient,/ˈseıljənt/,j," adj 
 noun "
9648,bestow,/bıˈstoʊ/,v, verb 
9649,candid,/ˈkændəd/,j," adj 
 adv 
 noun "
9650,brief,/ˈbriːf/,n," adj 
 noun 
 verb "
9651,intimidating,,j, adj 
9652,hoist,/ˈhoıst/,v," noun 
 verb "
9653,bandage,/ˈbændıʤ/,n," noun 
 verb "
9654,undertaking,/ˈʌndɚˌteıkıŋ/,n, noun 
9655,assimilate,"/əˈsıməˌleıt/
/əˌsıməˈleıʃən/",v," noun 
 verb "
9656,upbeat,/ˈʌpˌbiːt/,j, adj 
9657,tangle,/ˈtæŋgəl/,n," noun 
 verb "
9658,flier,/ˈflajɚ/,n, noun 
9659,counting,,n,
9660,misconception,/ˌmıskənˈsɛpʃən/,n, noun 
9661,slump,/ˈslʌmp/,n," adj 
 noun 
 verb "
9662,bug,/ˈbʌg/,v," noun 
 verb "
9663,waiver,/ˈweıvɚ/,n, noun 
9664,fundamentalist,"/ˌfʌndəˈmɛntəlıst/
/ˌfʌndəˈmɛntəˌlızəm/",n," adj 
 noun "
9665,solving,,n,
9666,fairway,/ˈfeɚˌweı/,n, noun 
9667,dysfunction,"/dısˈfʌŋkʃən/
/dısˈfʌŋkʃənl̩/",n," adj 
 noun "
9668,rearrange,"/ˌriːjəˈreınʤ/
/ˌriːjəˈreınʤmənt/",v," noun 
 verb "
9669,hasten,/ˈheısn̩/,v, verb 
9670,prolong,"/prəˈlɑːŋ/
/proʊˌlɑːŋˈgeıʃən/",v," noun 
 verb "
9671,jagged,/ˈʤægəd/,j, adj 
9672,digest,"/daıˈʤɛst/
/daıˈʤɛstəbəl/
/daıˌʤɛstəˈbıləti/
/ˈdaıˌʤɛst/",v," adj 
 noun 
 verb "
9673,doughnut,/ˈdoʊˌnʌt/,n, noun 
9674,plume,"/ˈpluːm/
/ˈpluːmd/",n," adj 
 noun "
9675,hesitant,"/ˈhɛzətənt/
/ˈhɛzəntənsi/",j," adj 
 adv 
 noun "
9676,curve,/ˈkɚv/,v," noun 
 verb "
9677,relinquish,"/rıˈlıŋkwıʃ/
/rıˈlıŋkwıʃmənt/",v," noun 
 verb "
9678,noteworthy,"/ˈnoʊtˌwɚði/
/ˈnoʊtˌwɚðinəs/",j," adj 
 noun "
9679,flurry,/ˈflɚri/,n, noun 
9680,dismal,/ˈdızməl/,j," adj 
 adv "
9681,medium-high,,j,
9682,commence,/kəˈmɛns/,v, verb 
9683,apprehension,/ˌæprıˈhɛnʃən/,n, noun 
9684,clog,/ˈklɑːg/,v," adj 
 noun 
 verb "
9685,infantry,/ˈınfəntri/,n, noun 
9686,forty-five,/ˌfoɚtiˈfaıv/,m, noun 
9687,sloppy,"/ˈslɑːpi/
/ˈslɑːpəli/",j," adj 
 adv 
 noun "
9688,tangled,,j, adj 
9689,predicament,/prıˈdıkəmənt/,n, noun 
9690,algae [PL],,n,
9691,garnish,/ˈgɑɚnıʃ/,v," noun 
 verb "
9692,unmarried,/ˌʌnˈmerid/,j, adj 
9693,sweetness,/ˈswiːtnəs/,n, noun 
9694,cut-off,,n,
9695,override,"/ˌoʊvɚˈraıd/
/-ˈroʊd/
/-ˈrıdn̩/",v, verb 
9696,perish,/ˈperıʃ/,v, verb 
9697,healer,/ˈhiːlɚ/,n, noun 
9698,attentive,/əˈtɛntıv/,j," adj 
 adv 
 noun "
9699,notch,"/ˈnɑːʧ/
/ˈnɑːʧt/",n," adj 
 noun 
 verb "
9700,one-on-one,/ˌwʌnɑnˈwʌn/,m," adj 
 adv "
