rank,words,phonetic,coca_speech,WB_speech
9201,unrest,/ˌʌnˈrɛst/,n, noun 
9202,puddle,/ˈpʌdl̩/,n, noun 
9203,obstruction,/əbˈstrʌkʃən/,n, noun 
9204,soothe,/ˈsuːð/,v, verb 
9205,experimentation,/ıkˌsperəmənˈteıʃən/,n, noun 
9206,peninsula,"/pəˈnınsələ, Brit pəˈnınsjələ/
/pəˈnınsəlɚ, Brit pəˈnınsjələ/",n," adj 
 noun "
9207,visionary,"/ˈvıʒəˌneri, Brit ˈvıʒənri/",j," adj 
 noun "
9208,duo,"/ˈduːwoʊ, Brit ˈdjuːwəʊ/",n, noun 
9209,blush,"/ˈblʌʃ/
/ˈblʌʃɚ/",v," noun 
 verb "
9210,calling,/ˈkɑːlıŋ/,n, noun 
9211,despise,/dıˈspaız/,v, verb 
9212,enjoyable,/ınˈʤojəbəl/,j, adj 
9213,dismay,"/dısˈmeı/
/dısˈmejıŋli/",n," adj 
 adv 
 noun 
 verb "
9214,mailbox,/ˈmeılˌbɑːks/,n, noun 
9215,by-product,/ˈbaıˌprɑːdəkt/,n, noun 
9216,fend,/ˈfɛnd/,v, verb 
9217,emulate,"/ˈɛmjəˌleıt/
/ˌɛmjəˈleıʃən/",v," noun 
 verb "
9218,intruder,/ınˈtruːdɚ/,n, noun 
9219,untouched,/ˌʌnˈtʌʧt/,j, adj 
9220,lavish,/ˈlævıʃ/,j," adj 
 adv 
 noun 
 verb "
9221,pilgrim,/ˈpılgrəm/,n, noun 
9222,doubtful,/ˈdaʊtfəl/,j," adj 
 adv "
9223,shutter,/ˈʃʌtɚ/,n," noun 
 verb "
9224,symbolism,/ˈsımbəˌlızəm/,n, noun 
9225,refrain,/rıˈfreın/,v," noun 
 verb "
9226,jelly,"/ˈʤɛli/
/ˈʤɛlid/
/ˈʤɛliˌlaık/",n," adj 
 noun "
9227,checklist,/ˈʧɛkˌlıst/,n, noun 
9228,pointed,/ˈpoıntəd/,j," adj 
 noun "
9229,affected,/əˈfɛktəd/,j," adj 
 adv "
9230,outgoing,/ˈaʊtˌgowıŋ/,j, adj 
9231,midwestern,/ˌmıdˈwɛstɚn/,j, adj 
9232,clone,/ˈkloʊn/,n," noun 
 verb "
9233,ballroom,/ˈbɑːlˌruːm/,n, noun 
9234,logging,,n,
9235,shoulder,/ˈʃoʊldɚ/,v," noun 
 verb "
9236,knuckle,/ˈnʌkəl/,n," noun 
 verb "
9237,curtail,"/kɚˈteıl/
/kɚˈteılmənt/",v," noun 
 verb "
9238,bladder,/ˈblædɚ/,n, noun 
9239,milestone,/ˈmajəlˌstoʊn/,n, noun 
9240,ceremonial,/ˌserəˈmoʊnijəl/,j," adj 
 adv 
 noun "
9241,hamper,/ˈhæmpɚ/,v," noun 
 verb "
9242,retrospective,/ˌrɛtrəˈspɛktıv/,j," adj 
 adv 
 noun "
9243,confidentiality,/ˌkɑːnfəˌdɛnʃiˈæləti/,n, noun 
9244,lineage,/ˈlınijıʤ/,n, noun 
