rank,words,phonetic,coca_speech,WB_speech
801,deal,"/ˈdiːl/
/ˈdɛlt/",n," noun 
 verb "
802,election,/ıˈlɛkʃən/,n, noun 
803,everybody,"/ˈɛvriˌbʌdi, ˈɛvriˌbɑːdi, Brit ˈɛvriˌbɒdi/",p, pronoun 
804,physical,"/ˈfızıkəl/
/ˌfızəˈkæləti/",j," adj 
 noun "
805,lay,"/ˈleı/
/ˈleıd/",v," adj 
 noun 
 verb "
806,general,/ˈʤɛnrəl/,j," adj 
 noun "
807,feeling,/ˈfiːlıŋ/,n, noun 
808,standard,/ˈstændɚd/,n," adj 
 noun "
809,bill,/ˈbıl/,n," noun 
 verb "
810,message,/ˈmɛsıʤ/,n, noun 
811,fail,/ˈfeıl/,v," noun 
 verb "
812,outside,"/ˌaʊtˈsaıd, ˈaʊtˌsaıd/",i," adj 
 adv 
 noun 
 prep "
813,arrive,/əˈraıv/,v, verb 
814,analysis,"/əˈnæləsis/
/-əˌsiːz/",n, noun 
815,benefit,/ˈbɛnəˌfıt/,n," noun 
 verb "
816,name,/ˈneım/,v," adj 
 noun 
 verb "
817,sex,/ˈsɛks/,n, noun 
818,forward,"/ˈfoɚwɚd/
/ˈfoɚˌwɚdz/",r," adj 
 adv 
 noun 
 verb "
819,lawyer,"/ˈlɑːjɚ, ˈlojɚ/",n, noun 
820,present,"/ˈprɛzn̩t/
/prıˈzɛnt/
/ˈprɛzn̩t/
/ˈprɛzn̩t/",v," adj 
 noun 
 verb "
821,section,/ˈsɛkʃən/,n," noun 
 verb "
822,environmental,/ınˌvaırənˈmɛntl̩/,j, adj 
823,glass,"/ˈglæs, Brit ˈglɑːs/
/ˈglæsˌfʊɬ, Brit ˈglɑsˌfʊɬ/",n," noun 
 verb "
824,answer,"/ˈænsɚ, Brit ˈɑːnsə/
/ˈænsɚɚ/",v," noun 
 verb "
825,skill,/ˈskıl/,n, noun 
826,sister,/ˈsıstɚ/,n," adj 
 noun "
827,PM,,r,
828,professor,"/prəˈfɛsɚ/
/ˌproʊfəˈsorijəl/",n," adj 
 noun "
829,operation,/ˌɑːpəˈreıʃən/,n, noun 
830,financial,/fəˈnænʃəl/,j," adj 
 adv "
831,crime,/ˈkraım/,n, noun 
832,stage,/ˈsteıʤ/,n," noun 
 verb "
833,ok,/oʊˈkeı/,r," adj 
 adv 
 noun 
 verb "
834,compare,/kəmˈpeɚ/,v," noun 
 verb "
835,authority,/əˈθorəti/,n, noun 
836,miss,/ˈmıs/,v," noun 
 verb "
837,design,/dıˈzaın/,n," noun 
 verb "
838,sort,/ˈsoɚt/,n," noun 
 verb "
839,one,/ˈwʌn/,n," adj 
 noun 
 pronoun "
840,act,/ˈækt/,v," noun 
 verb "
841,ten,/ˈtɛn/,m," adj 
 noun 
 pronoun "
842,knowledge,/ˈnɑːlıʤ/,n, noun 
843,gun,/ˈgʌn/,n," noun 
 verb "
844,station,/ˈsteıʃən/,n," noun 
 verb "
845,blue,/ˈbluː/,j," adj 
 noun "
846,state,/ˈsteıt/,v," noun 
 verb "
847,strategy,/ˈstrætəʤi/,n, noun 
848,little,"/ˈlıtl̩/
/ˈlɛs/
/ˈlɛsɚ/
/ˈlıtl̩ɚ/
/ˈliːst/
/ˈlıtl̩əst/
/ˈlıtl̩nəs/",d," adj 
 adv 
 noun 
 pronoun "
849,clearly,/ˈkliɚli/,r, adv 
850,discuss,/dıˈskʌs/,v, verb 
851,indeed,/ınˈdiːd/,r, adv 
852,force,/ˈfoɚs/,v," noun 
 verb "
853,truth,"/ˈtruːθ/
/ˈtruːðz, ˈtruːθs/",n, noun 
854,song,/ˈsɑːŋ/,n, noun 
855,example,/ıgˈzæmpəl/,n, noun 
856,democratic,"/ˌdɛməˈkrætık/
/ˌdɛməˈkrætıkli/",j," adj 
 adv "
857,check,/ˈʧɛk/,v," adj 
 noun 
 verb "
858,environment,"/ınˈvaırənmənt/
/ınˌvaırənˈmɛntl̩/
/ınˌvaırənˈmɛntl̩i/",n," adj 
 adv 
 noun "
859,leg,/ˈlɛg/,n," noun 
 verb "
860,dark,"/ˈdɑɚk/
/ˈdɑɚkıʃ/",j," adj 
 noun "
861,public,/ˈpʌblık/,n," adj 
 noun "
862,various,/ˈverijəs/,j, adj 
863,rather,"/ˈræðɚ, Brit ˈrɑːðə/",r, adv 
864,laugh,"/ˈlæf, Brit ˈlɑːf/
/ˈlæfɚ, Brit ˈlɑːfɚ/",v," noun 
 verb "
865,guess,/ˈgɛs/,v," noun 
 verb "
866,executive,/ıgˈzɛkjətıv/,n," adj 
 noun "
867,set,/ˈsɛt/,n," adj 
 noun 
 verb "
868,study,/ˈstʌdi/,v," noun 
 verb "
869,prove,"/ˈpruːv/
/ˈpruːvən/
/ˈpruːvəbəl/",v," adj 
 verb "
870,hang,"/ˈhæŋ/
/ˈhʌŋ/",v," noun 
 verb "
871,entire,/ınˈtajɚ/,j," adj 
 adv "
872,rock,/ˈrɑːk/,n," noun 
 verb "
873,design,/dıˈzaın/,v," noun 
 verb "
874,enough,/ıˈnʌf/,d," adj 
 adv 
 pronoun "
875,forget,"/fɚˈgɛt/
/-ˈgɑːt/
/-ˈgɑːtn̩/",v, verb 
876,since,/ˈsıns/,i," adv 
 conj 
 prep "
877,claim,"/ˈkleım/
/ˈkleıməbəl/",v," adj 
 noun 
 verb "
878,note,/ˈnoʊt/,n," noun 
 verb "
879,remove,/rıˈmuːv/,v," noun 
 verb "
880,manager,/ˈmænıʤɚ/,n, noun 
881,help,/ˈhɛlp/,n," noun 
 verb "
882,close,"/ˈkloʊz/
/ˈkloʊs/
/ˈkloʊs/
/ˈkloʊz/
/ˈkloʊs/",j," adj 
 adv 
 noun 
 verb "
883,sound,"/ˈsaʊnd/
/ˈsaʊndli/
/ˈsaʊndnəs/",v," adj 
 adv 
 noun 
 verb "
884,enjoy,"/ınˈʤoı/
/ınˈʤojəbəl/
/ınˈʤojəbli/",v," adj 
 adv 
 verb "
885,network,/ˈnɛtˌwɚk/,n," noun 
 verb "
886,legal,"/ˈliːgəl/
/lıˈgæləti/
/ˈliːgəli/",j," adj 
 adv 
 noun "
887,religious,/rıˈlıʤəs/,j, adj 
888,cold,/ˈkoʊld/,j," adj 
 adv 
 noun "
889,form,/ˈfoɚm/,v," noun 
 verb "
890,final,/ˈfaınl̩/,j," adj 
 noun "
891,main,/ˈmeın/,j," adj 
 adv 
 noun "
892,science,/ˈsajəns/,n, noun 
893,green,"/ˈgriːn/
/ˈgriːnıʃ/
/ˈgriːnnəs/",j," adj 
 noun "
