rank,words,phonetic,coca_speech,WB_speech
11201,craftsman,"/ˈkræftsmən, Brit ˈkrɑːftsmən/
/-mən/
/ˈkræftsmənˌlaık, Brit ˈkrɑːftsmənˌlaık/",n," adj 
 noun "
11202,forgiving,,j, adj 
11203,methodological,Main entry:,j,
11204,delusion,"/dıˈluːʒən/
/dıˈluːʒənl̩/",n," adj 
 noun "
11205,hideous,/ˈhıdijəs/,j," adj 
 adv 
 noun "
11206,aspiring,,j, adj 
11207,mute,/ˈmjuːt/,j," adj 
 adv 
 noun 
 verb "
11208,physiology,"/ˌfıziˈɑːləʤi/
/ˌfızijəˈlɑːʤıkəl/
/ˌfızijəˈlɑːʤık/
/ˌfızijəˈlɑːʤıkli/
/ˌfıziˈɑːləʤist/",n," adj 
 adv 
 noun "
11209,chuckle,/ˈʧʌkl̩/,n," noun 
 verb "
11210,ascribe,/əˈskraıb/,v, verb 
11211,dampen,/ˈdæmpən/,v, verb 
11212,trafficker,/ˈtræfıkɚ/,n, noun 
11213,rouse,/ˈraʊz/,v, verb 
11214,dormitory,"/ˈdoɚməˌtori, Brit ˈdɔːmətri/",n," adj 
 noun "
11215,hassle,/ˈhæsəl/,n," noun 
 verb "
11216,sincerity,/sınˈserəti/,n, noun 
11217,quirky,/ˈkwɚki/,j, adj 
11218,plutonium,/pluˈtoʊnijəm/,n, noun 
11219,stricken,/ˈstrıkən/,j, adj 
11220,professionalism,/prəˈfɛʃənəˌlızəm/,n, noun 
11221,eject,"/ıˈʤɛkt/
/ıˈʤɛkʃən/",v," noun 
 verb "
11222,unauthorized,/ˌʌnˈɑːθəˌraızd/,j, adj 
11223,flatly,,r, adv 
11224,marshal,/ˈmɑɚʃəl/,n," noun 
 verb "
11225,staffing,,n, adj 
11226,remarry,"/riˈmeri/
/riˈmerıʤ/",v," noun 
 verb "
11227,stipulate,/ˈstıpjəˌleıt/,v, verb 
11228,oatmeal,/ˈoʊtˌmiːl/,n, noun 
11229,shred,/ˈʃrɛd/,n," noun 
 verb "
11230,watermelon,/ˈwɑːtɚˌmɛlən/,n, noun 
11231,adultery,"/əˈdʌltəri/
/əˈdʌltərəs/",n," adj 
 adv 
 noun "
11232,first-class,"/ˈfɚstˈklæs, Brit ˈfəːstˈklɑːs/",j," adj 
 adv "
11233,undesirable,"/ˌʌndıˈzaırəbəl/
/ˌʌndıˌzaırəˈbıləti/
/ˌʌndıˈzaırəbli/",j," adj 
 adv 
 noun "
11234,ATM,/ˌeıˌtiːˈɛm/,n, noun 
11235,angle,"/ˈæŋgəl/
/ˈæŋglıŋ/",v," noun 
 verb "
11236,escalating,,j,
11237,treacherous,/ˈtrɛʧərəs/,j," adj 
 adv "
11238,foreman,"/ˈfoɚmən/
/-mən/",n, noun 
11239,memorandum,"/ˌmɛməˈrændəm/
/-də/",n, noun 
11240,fragmentation,/ˌfrægmənˈteıʃən/,n, noun 
11241,changed,,j,
11242,moderation,/ˌmɑːdəˈreıʃən/,n, noun 
11243,outstretched,/ˌaʊtˈstrɛʧt/,j, adj 
11244,rearview,,j,
11245,mulch,/ˈmʌl̩ʧ/,n," noun 
 verb "
11246,mythical,"/ˈmıθıkəl/
/ˈmıθıkli/",j," adj 
 adv "
11247,mover,/ˈmuːvɚ/,n, noun 
11248,far-reaching,/ˈfɑɚˌriːʧıŋ/,j, adj 
11249,fitting,/ˈfitıŋ/,j," adj 
 adv 
 noun "
11250,embodiment,/ımˈbɑːdımənt/,n, noun 
11251,leukemia,"/luˈkiːmijə/
/luˈkiːmık/",n," adj 
 noun "
11252,dwindling,Main entry:,j,
11253,intrusive,/ınˈtruːsıv/,j," adj 
 noun "
11254,confidently,,r, adv 
11255,infinitely,,r, adv 
11256,powerhouse,/ˈpawɚˌhaʊs/,n, noun 
11257,front-runner,/ˈfrʌntˌrʌnɚ/,n, noun 
11258,syndicated,,j,
11259,overdue,"/ˌoʊvɚˈduː, Brit ˌəʊvəˈdjuː/",j, adj 
11260,metabolic,/ˌmɛtəˈbɑːlık/,j, adj 
11261,upstairs,"/ˌʌpˈsteɚz/
/ˈʌpˈsteɚz/
/ˈʌpˈsteɚz/",n," adj 
 adv 
 noun "
11262,drip,/ˈdrıp/,n," noun 
 verb "
11263,flick,/ˈflık/,n," noun 
 verb "
11264,shabby,"/ˈʃæbi/
/ˈʃæbəli/
/ˈʃæbinəs/",j," adj 
 adv 
 noun "
11265,determining,,j,
11266,overhaul,"/ˌoʊvɚˈhɑːl/
/ˈoʊvɚˌhɑːɬ/",n," noun 
 verb "
11267,warmly,/ˈwoɚmli/,r, adv 
11268,unnamed,/ˌʌnˈneımd/,j, adj 
11269,trough,/ˈtrɑːf/,n, noun 
11270,vent,/ˈvɛnt/,v," noun 
 verb "
11271,gladly,,r, adv 
11272,up,"/ˈʌp/
/ˈʌpt/",v," adj 
 adv 
 noun 
 prep 
 verb "
11273,prolific,"/prəˈlıfık/
/prəˈlıfıkli/",j," adj 
 adv "
11274,generalized,,j, adj 
11275,upwards,,r,
11276,partner,/ˈpɑɚtnɚ/,v," noun 
 verb "
11277,marginalize,"/ˈmɑɚʤənəˌlaız/
/ˌmɑɚʤənələˈzeıʃən, Brit ˌmɑːʤənəˌlaıˈzeıʃən/",v," noun 
 verb "
11278,busy,"/ˈbızi/
/ˈbızəli/
/ˈbızinəs/",v," adj 
 adv 
 noun 
 verb "
11279,telling,/ˈtɛlıŋ/,j," adj 
 adv "
11280,tilt,/ˈtılt/,n," noun 
 verb "
11281,tenderness,,n, noun 
11282,cognition,/kɑːgˈnıʃən/,n, noun 
11283,beige,/ˈbeıʒ/,j," adj 
 noun "
11284,Nigerian,,j,
11285,sidebar,,n,
11286,conducive,"/kənˈduːsıv, Brit kənˈdjuːsıv/",j, adj 
11287,defective,/dıˈfɛktıv/,j, adj 
11288,mammoth,/ˈmæməθ/,j," adj 
 noun "
11289,predatory,"/ˈprɛdəˌtori, Brit ˈprɛdətri/",j, adj 
11290,treasurer,/ˈtrɛʒərɚ/,n, noun 
11291,disable,"/dısˈeıbəl/
/dısˈeıbəlmənt/",v," adj 
 noun 
 verb "
11292,reference,/ˈrɛfrəns/,v," adj 
 noun 
 verb "
11293,censor,/ˈsɛnsɚ/,v," noun 
 verb "
11294,ludicrous,/ˈluːdəkrəs/,j," adj 
 adv 
 noun "
11295,articulation,/ɑɚˌtıkjəˈleıʃən/,n, noun 
11296,chiefly,/ˈʧiːfli/,r, adv 
11297,optimum,"/ˈɑːptəməm/
/-mə/",j," adj 
 noun "
11298,treasury,/ˈtrɛʒəri/,n, noun 
11299,trappings [PL],,n,
11300,dagger,/ˈdægɚ/,n, noun 
