rank,words,phonetic,coca_speech,WB_speech
301,once,/ˈwʌns/,r," adv 
 conj 
 noun "
302,white,"/ˈwaıt/
/ˈwaıtnəs/
/ˈwaıtıʃ/",j," adj 
 noun "
303,least,/ˈliːst/,r," adj 
 adv 
 noun "
304,president,"/ˈprɛzədənt/
/ˌprɛzəˈdɛnʃəl/",n," adj 
 noun "
305,learn,"/ˈlɚn/
/ˈlɚnt/
/ˈlɚnəbəl/",v," adj 
 verb "
306,real,/ˈriːjəl/,j," adj 
 adv 
 noun "
307,change,/ˈʧeınʤ/,v," noun 
 verb "
308,team,/ˈtiːm/,n," noun 
 verb "
309,minute,"/ˈmınət/
/maıˈnuːt, Brit maıˈnjuːt/",n," adj 
 adv 
 noun "
310,best,/ˈbɛst/,j," adj 
 adv 
 noun 
 verb "
311,several,"/ˈsɛvərəl/
/ˈsɛvərəli/",d," adj 
 adv 
 pronoun "
312,idea,/aıˈdiːjə/,n, noun 
313,kid,/ˈkıd/,n," adj 
 noun 
 verb "
314,body,/ˈbɑːdi/,n, noun 
315,information,"/ˌınfɚˈmeıʃən/
/ˌınfɚˈmeıʃənl̩/",n," adj 
 noun "
316,nothing,/ˈnʌθıŋ/,p," adv 
 noun 
 pronoun "
317,ago,/əˈgoʊ/,r, adv 
318,right,/ˈraıt/,j," adj 
 adv 
 noun 
 verb "
319,lead,"/ˈliːd/
/ˈlɛd/
/ˈlɛd/",v," noun 
 verb "
320,social,"/ˈsoʊʃəl/
/ˈsoʊʃəli/",j," adj 
 adv 
 noun "
321,understand,"/ˌʌndɚˈstænd/
/-ˈstʊd/",v, verb 
322,whether,/ˈwɛðɚ/,c, conj 
323,back,"/ˈbæk/
/ˈbækləs/",n," adj 
 adv 
 noun 
 verb "
324,watch,/ˈwɑːʧ/,v," noun 
 verb "
325,together,/təˈgɛðɚ/,r," adj 
 adv "
326,follow,/ˈfɑːloʊ/,v, verb 
327,around,/əˈraʊnd/,r," adj 
 adv 
 prep "
328,parent,"/ˈperənt/
/pəˈrɛntl̩/",n," adj 
 noun "
329,only,/ˈoʊnli/,j," adj 
 adv 
 conj "
