rank,words,phonetic,coca_speech,WB_speech
6601,astonishing,/əˈstɑːnıʃıŋ/,j," adj 
 adv "
6602,randomly,,r, adv 
6603,referral,/rıˈfɚrəl/,n, noun 
6604,perfection,/pɚˈfɛkʃən/,n, noun 
6605,clergy,/ˈklɚʤi/,n, noun 
6606,renewal,"/rıˈnuːwəl, Brit rıˈnjuːwəl/",n, noun 
6607,migrate,"/ˈmaıˌgreıt/
/maıˈgreıʃən/
/maıˈgreıʃənl̩/",v," adj 
 noun 
 verb "
6608,sustained,,j,
6609,keen,"/ˈkiːn/
/ˈkiːnnəs/",j," adj 
 adv 
 noun 
 verb "
6610,orient,"/ˈorijənt/
/ˈoriˌɛnt/",v," noun 
 verb "
6611,rite,/ˈraıt/,n, noun 
6612,imaginary,"/ıˈmæʤəˌneri, Brit ıˈmæʤənri/",j, adj 
6613,mathematical,"/ˌmæθəˈmætıkəl/
/ˌmæθəˈmætıkli/",j," adj 
 adv "
6614,offspring,/ˈɑːfˌsprıŋ/,n, noun 
6615,radically,/ˈrædıkli/,r, adv 
6616,archive,"/ˈɑɚˌkaıv/
/ɑɚˈkaıvəl/",n," adj 
 noun 
 verb "
6617,knock,/ˈnɑːk/,n," noun 
 verb "
6618,full,/ˈfʊl/,r," adj 
 adv 
 noun "
6619,pillar,/ˈpılɚ/,n, noun 
6620,adhere,/ædˈhiɚ/,v, verb 
6621,receipt,/rıˈsiːt/,n, noun 
6622,re-create,"/ˌriːkriˈeıt/
/ˌriːkriˈeıʃən/",v," noun 
 verb "
6623,probe,/ˈproʊb/,v," adj 
 noun 
 verb "
6624,underwear,/ˈʌndɚˌweɚ/,n, noun 
6625,contamination,/kənˌtæməˈneıʃən/,n, noun 
6626,parlor,/ˈpɑɚlɚ/,n, noun 
6627,uneasy,"/ˌʌnˈiːzi/
/ˌʌnˈiːzəli/",j," adj 
 adv 
 noun "
6628,type,/ˈtaıp/,v," noun 
 verb "
6629,unacceptable,"/ˌʌnıkˈsɛptəbəl/
/ˌʌnıkˈsɛptəbli/",j," adj 
 adv "
6630,surge,/ˈsɚʤ/,v," adj 
 noun 
 verb "
6631,lesbian,"/ˈlɛzbijən/
/ˈlɛzbijəˌnızəm/",j," adj 
 noun "
6632,appropriation,/əˌproʊpriˈeıʃən/,n, noun 
6633,retention,/rıˈtɛnʃən/,n, noun 
6634,disappearance,/ˌdısəˈpirəns/,n, noun 
6635,privileged,,j, adj 
6636,carriage,/ˈkerıʤ/,n, noun 
6637,sporting,/ˈspoɚtıŋ/,j, adj 
6638,artillery,/ɑɚˈtıləri/,n, noun 
