rank,words,phonetic,coca_speech,WB_speech
11701,caveat,"/ˈkæviˌɑːt, Brit ˈkæviæt/",n, noun 
11702,arithmetic,"/əˈrıθməˌtık/
/ˌerıθˈmɛtık/
/ˌerıθˈmɛtıkəl/
/ˌerıθˈmɛtıkli/",n," adj 
 adv 
 noun "
11703,spore,/ˈspoɚ/,n, noun 
11704,patterned,/ˈpætɚnd/,j, adj 
11705,targeted,,j,
11706,folklore,"/ˈfoʊkˌloɚ/
/ˈfoʊkˌlorıst/",n, noun 
11707,bustling,,j, adj 
11708,publicist,/ˈpʌbləsıst/,n, noun 
11709,Chinese,/ʧaıˈniːz/,n," adj 
 noun "
11710,subvert,"/səbˈvɚt/
/səbˈvɚʒən/",v," noun 
 verb "
11711,offensive,/əˈfɛnsıv/,n," adj 
 adv 
 noun "
11712,phase,/ˈfeız/,v," noun 
 verb "
11713,gruesome,/ˈgruːsəm/,j," adj 
 adv 
 noun "
11714,trickle,/ˈtrıkəl/,n," noun 
 verb "
11715,redirect,"/ˌriːdəˈrɛkt/
/ˌriːdəˈrɛkʃən/",v," noun 
 verb "
11716,drum,/ˈdrʌm/,v," noun 
 verb "
11717,measurable,"/ˈmɛʒərəbəl/
/ˈmɛʒərəbli/",j," adj 
 adv "
11718,quarterly,/ˈkwoɚtɚli/,j," adj 
 adv 
 noun "
11719,aw,/ˈɑː/,u, interj 
11720,hospitalization,"/ˌhɑːspıtələˈzeıʃən, Brit ˌhɑːspıtəˌlaıˈzeıʃən/",n, noun 
11721,wad,/ˈwɑːd/,n," noun 
 verb "
11722,liter,/ˈliːtɚ/,n, noun 
11723,ravine,/rəˈviːn/,n, noun 
11724,chain,/ˈʧeın/,v," noun 
 verb "
11725,tributary,"/ˈtrıbjəˌteri, Brit ˈtrıbjətri/",n, noun 
11726,stately,/ˈsteıtli/,j," adj 
 noun "
11727,audition,/ɑˈdıʃən/,v," noun 
 verb "
11728,penchant,/ˈpɛnʧənt/,n, noun 
11729,quicken,/ˈkwıkən/,v, verb 
11730,repressive,/rıˈprɛsıv/,j," adj 
 adv 
 noun "
11731,abnormality,/ˌæbnɚˈmæləti/,n, noun 
11732,abduct,"/æbˈdʌkt/
/ˌæbˌdʌkˈtiː/
/æbˈdʌkʃən/
/æbˈdʌktɚ/",v," noun 
 verb "
11733,crumbling,,j,
11734,unpack,/ˌʌnˈpæk/,v, verb 
11735,depress,/dıˈprɛs/,v, verb 
11736,boon,/ˈbuːn/,n, noun 
11737,lengthen,/ˈlɛŋθən/,v, verb 
11738,sitter,/ˈsıtɚ/,n, noun 
11739,pointless,/ˈpoıntləs/,j," adj 
 adv 
 noun "
11740,separated,,j, adj 
11741,songwriter,/ˈsɑːŋˌraıtɚ/,n, noun 
