rank,words,phonetic,coca_speech,WB_speech
8201,cooler,/ˈkuːlɚ/,n, noun 
8202,swim,"/ˈswım/
/ˈswæm/
/ˈswʌm/",n," noun 
 verb "
8203,blessed,/ˈblɛsəd/,j," adj 
 adv 
 noun "
8204,delete,"/dıˈliːt/
/dıˈliːʃən/",v," noun 
 verb "
8205,flicker,/ˈflıkɚ/,v," noun 
 verb "
8206,incur,/ınˈkɚ/,v, verb 
8207,glamorous,/ˈglæmərəs/,j," adj 
 adv "
8208,brag,/ˈbræg/,v, verb 
8209,successive,/səkˈsɛsıv/,j," adj 
 adv "
8210,souvenir,/ˌsuːvəˈniɚ/,n, noun 
8211,slate,/ˈsleıt/,n," noun 
 verb "
8212,carpenter,/ˈkɑɚpəntɚ/,n, noun 
8213,benchmark,/ˈbɛnʧˌmɑɚk/,n, noun 
8214,exhausted,,j, adj 
8215,familiarity,/fəˌmıliˈerəti/,n, noun 
8216,plank,/ˈplæŋk/,n, noun 
8217,blaze,/ˈbleız/,v," noun 
 verb "
8218,relaxation,/ˌriːˌlækˈseıʃən/,n, noun 
8219,lousy,"/ˈlaʊzi/
/ˈlaʊzinəs/",j," adj 
 noun "
8220,brand-new,"/ˈbrændˈnuː, Brit ˈbrændˈnjuː/",j, adj 
8221,GDP,,n,
8222,biscuit,/ˈbıskət/,n, noun 
8223,conversely,,r, adv 
8224,narrowly,/ˈneroʊli/,r, adv 
8225,tortilla,/toɚˈtiːjə/,n, noun 
8226,disciple,"/dıˈsaıpəl/
/dıˈsaıpəlˌʃıp/",n, noun 
8227,angrily,/ˈæŋgrəli/,r, adv 
8228,vet,/ˈvɛt/,n," noun 
 verb "
8229,backlash,/ˈbækˌlæʃ/,n, noun 
8230,physiological,"/ˌfızijəˈlɑːʤıkəl/
/ˌfızijəˈlɑːʤık/",j, adj 
8231,monastery,"/ˈmɑːnəˌsteri, Brit ˈmɑːnəstri/",n, noun 
8232,bakery,/ˈbeıkəri/,n, noun 
8233,hesitation,/ˌhɛzəˈteıʃən/,n, noun 
8234,headlight,/ˈhɛdˌlaıt/,n, noun 
8235,consortium,"/kənˈsoɚʃəm, kənˈsoɚtijəm/
/-ʃə, -tijə/",n, noun 
8236,apron,/ˈeıprən/,n, noun 
8237,thunder,/ˈθʌndɚ/,n," noun 
 verb "
8238,intern,"/ˈınˌtɚn/
/ˈınˌtɚn, ınˈtɚn/",n," noun 
 verb "
8239,vow,/ˈvaʊ/,n," noun 
 verb "
8240,nostalgia,"/nɑˈstælʤə/
/nɑˈstælʤık/
/nɑˈstælʤıkli/",n," adj 
 adv 
 noun "
8241,independent,/ˌındəˈpɛndənt/,n," adj 
 adv 
 noun "
8242,preclude,/prıˈkluːd/,v, verb 
8243,litter,"/ˈlıtɚ/
/ˈlıtɚrɚ/",n," noun 
 verb "
8244,divorced,,j, adj 
8245,exquisite,"/ɛkˈskwızət, ˈɛkskwızət/",j," adj 
 adv 
 noun "
8246,waterfall,/ˈwɑːtɚˌfɑːl/,n, noun 
8247,initiation,/ıˌnıʃiˈeıʃən/,n, noun 
8248,sniper,/ˈsnaıpɚ/,n, noun 
8249,automated,,j, adj 
8250,dear,/ˈdiɚ/,n," adj 
 adv 
 interj 
 noun "
8251,uneven,"/ˌʌnˈiːvən/
/ˌʌnˈiːvənnəs/",j," adj 
 adv 
 noun "
8252,without,"/wıˈðaʊt, wıˈθaʊt/",r," adv 
 prep "
8253,infected,,j, adj 
8254,accordance,/əˈkoɚdn̩s/,i, noun 
8255,bodyguard,/ˈbɑːdiˌgɑɚd/,n, noun 
8256,sic,"/ˈsık/
/ˈsıkt/",r, verb 
8257,swap,/ˈswɑːp/,v," noun 
 verb "
8258,immerse,/ıˈmɚs/,v, verb 
8259,coyote,/kaıˈoʊti/,n, noun 
8260,mustache,"/ˈmʌˌstæʃ, Brit məˈstɑːʃ/
/ˈmʌˌstæʃt, Brit məˈstɑːʃt/",n," adj 
 noun "
8261,consciously,,r, adv 
8262,thug,"/ˈθʌg/
/ˈθʌgıʃ/",n," adj 
 noun "
8263,fry,/ˈfraı/,v," noun 
 verb "
8264,plaza,/ˈplɑːzə/,n, noun 
8265,misunderstanding,,n, noun 
8266,jealousy,/ˈʤɛləsi/,n, noun 
8267,cadet,/kəˈdɛt/,n, noun 
8268,freeze,"/ˈfriːz/
/ˈfroʊz/
/ˈfroʊzn̩/",n," noun 
 verb "
8269,aura,/ˈorə/,n, noun 
8270,petroleum,/pəˈtroʊlijəm/,n, noun 
8271,face-to-face,,j,
8272,flap,/ˈflæp/,v," noun 
 verb "
8273,submission,/səbˈmıʃən/,n, noun 
8274,preheat,/ˌpriːˈhiːt/,v, verb 
8275,honeymoon,/ˈhʌniˌmuːn/,n," noun 
 verb "
8276,drastic,"/ˈdræstık/
/ˈdræstıkli/",j," adj 
 adv "
8277,farewell,"/feɚˈwɛl/
/ˈfeɚˌwɛl/
/feɚˈwɛl/",n," adj 
 interj 
 noun 
 verb "
8278,chilling,/ˈʧılıŋ/,j," adj 
 adv "
8279,competitiveness,,n, noun 
8280,patriotism,"/ˈpeıtrijəˌtızəm, Brit ˈpætrijəˌtızəm/",n, noun 
8281,striped,/ˈstraıpt/,j, adj 
8282,advent,/ˈædˌvɛnt/,n, noun 
8283,disciplinary,"/ˈdısəpləˌneri, Brit ˈdısəplənri/",j, adj 
8284,crush,/ˈkrʌʃ/,n," noun 
 verb "
8285,woe,/ˈwoʊ/,n, noun 
8286,ripple,/ˈrıpəl/,n," noun 
 verb "
8287,imbalance,/ımˈbæləns/,n, noun 
8288,sauté,,v,
8289,moderately,/ˈmɑːdərətli/,r, adv 
8290,shortcoming [PL],,n,
8291,poker,"/ˈpoʊkɚ/
/ˈpoʊkɚ/",n, noun 
8292,indoors,/ˈınˈdoɚz/,r, adv 
8293,eighteenth,/ˌeıtˈtiːnθ/,m," adj 
 adv 
 noun "
8294,seam,/ˈsiːm/,n, noun 
8295,restructure,/riˈstrʌkʧɚ/,v," noun 
 verb "
8296,cookbook,/ˈkʊkˌbʊk/,n, noun 
8297,longing,"/ˈlɑːŋıŋ/
/ˈlɑːŋıŋli/",n," adj 
 adv 
 noun "
8298,booster,/ˈbuːstɚ/,n, noun 
8299,carved,,j,
8300,broadcaster,,n, noun 
