rank,words,phonetic,coca_speech,WB_speech
10801,spew,/ˈspjuː/,v, verb 
10802,born,/ˈboɚn/,j, adj 
10803,majestic,"/məˈʤɛstık/
/məˈʤɛstıkli/",j," adj 
 adv "
10804,cleanse,/ˈklɛnz/,v, verb 
10805,surreal,/səˈriːl/,j, adj 
10806,identifiable,/aıˌdɛntəˈfajəbəl/,j, adj 
10807,blue-collar,/ˈbluːˈkɑːlɚ/,j, adj 
10808,adopted,,j, adj 
10809,individualism,/ˌındəˈvıʤəwəˌlızəm/,n, noun 
10810,amnesty,/ˈæmnəsti/,n," noun 
 verb "
10811,disgusted,,j," adj 
 adv "
10812,delineate,"/dıˈlıniˌeıt/
/dıˌlıniˈeıʃən/",v," noun 
 verb "
10813,commend,/kəˈmɛnd/,v, verb 
10814,rink,/ˈrıŋk/,n, noun 
10815,confiscate,"/ˈkɑːnfəˌskeıt/
/ˌkɑːnfəˈskeıʃən/",v," noun 
 verb "
10816,neuron,"/ˈnɚˌɑːn ˈnjʊərɒn/
/ˈnɚˌoʊn, Brit ˈnjʊərəʊn/",n, noun 
10817,rafter,"/ˈræftɚ, Brit ˈrɑːftə/",n, noun 
10818,compact,"/kəmˈpækt/
/kəmˈpæktnəs/
/kəmˈpækt/
/kəmˈpæktɚ/
/ˈkɑːmˌpækt/
/ˈkɑːmˌpækt/",n," adj 
 adv 
 noun 
 verb "
10819,paradoxically,/ˌperəˈdɑːksıkli/,r, adv 
10820,deli,/ˈdɛli/,n, noun 
10821,resilience,/rıˈzıljəns/,n, noun 
10822,encircle,/ınˈsɚkəl/,v, verb 
10823,eclipse,/ıˈklıps/,v," noun 
 verb "
10824,generously,,r, adv 
10825,hydraulic,"/haıˈdrɑːlık/
/haıˈdrɑːlıkli/",j," adj 
 adv "
10826,coroner,/ˈkorənɚ/,n, noun 
10827,finger,"/ˈfıŋgɚ/
/ˈfıŋgɚd/
/ˈfıŋgɚˌlaık/",v," adj 
 noun 
 verb "
10828,measured,/ˈmɛʒɚd/,j, adj 
10829,boldly,,r, adv 
10830,lotion,/ˈloʊʃən/,n, noun 
10831,delicately,,r, adv 
10832,impediment,/ımˈpɛdəmənt/,n, noun 
10833,burglary,/ˈbɚgləri/,n, noun 
10834,dynasty,"/ˈdaınəsti, Brit ˈdınəsti/
/daıˈnæstık, Brit dıˈnæstık/",n," adj 
 noun "
10835,rediscover,/ˌriːdıˈskʌvɚ/,v, verb 
10836,watery,/ˈwɑːtəri/,j, adj 
10837,disco,/ˈdıskoʊ/,n, noun 
10838,downsize,/ˈdaʊnˌsaız/,v," noun 
 verb "
10839,heap,/ˈhiːp/,v," noun 
 verb "
10840,buttocks [PL],,n,
10841,forcefully,,r, adv 
10842,bewildered,,j, adj 
10843,resurrect,/ˌrɛzəˈrɛkt/,v, verb 
10844,following,/ˈfɑːləwıŋ/,n," adj 
 noun 
 prep 
 pronoun "
10845,thee,/ˈðiː/,p, pronoun 
10846,electromagnetic,/ıˌlɛktroʊmægˈnɛtık/,j, adj 
10847,foreclosure,/foɚˈkloʊʒɚ/,n, noun 
10848,iron,/ˈajɚn/,v," adj 
 noun 
 verb "
10849,preferable,/ˈprɛfrəbəl/,j, adj 
10850,backfire,/ˈbækˌfajɚ/,v," noun 
 verb "
10851,anti-semitism,/ˌænˌtaıˈsɛməˌtızəm/,n, noun 
10852,individuality,/ˌındəˌvıʤəˈwæləti/,n, noun 
10853,captivity,/kæpˈtıvəti/,n, noun 
10854,defeated,,j, adj 
10855,flourish,/ˈflɚrıʃ/,n," noun 
 verb "
10856,reassurance,/ˌriːjəˈʃɚrəns/,n, noun 
10857,downright,/ˈdaʊnˌraıt/,r," adj 
 adv "
10858,derail,"/dıˈreıl/
/dıˈreılmənt/",v," noun 
 verb "
10859,steward,"/ˈstuːwɚd, Brit ˈstjuːwəd/",n, noun 
10860,revitalize,"/riˈvaıtəˌlaız/
/riˌvaıtələˈzeıʃən, Brit riˌvaıtəˌlaıˈzeıʃən/",v," noun 
 verb "
10861,bumper,/ˈbʌmpɚ/,n," adj 
 noun "
10862,remake,"/riˈmeık/
/-ˈmeıd/
/ˈriːˌmeık/",v," noun 
 verb "
10863,manageable,"/ˈmænıʤəbəl/
/ˌmænıʤəˈbıləti/",j," adj 
 noun "
10864,reciprocal,"/rıˈsıprəkəl/
/rıˈsıprəkli/",j," adj 
 adv "
10865,tentatively,,r, adv 
10866,kayak,/ˈkaıˌæk/,n, noun 
10867,cover-up,/ˈkʌvɚˌʌp/,n, noun 
10868,storefront,/ˈstoɚˌfrʌnt/,n," adj 
 noun "
